09-16-2024 14:00:09.251,-,SERIAL,"COM9 - 9600/8/N/1/N"
09-16-2024 14:00:13.542,1033,RECV,2E30336720200D0A202020
09-16-2024 14:00:13.605,1034,RECV,20352E30336720200D0A
09-16-2024 14:00:13.730,1035,RECV,20202020352E30336720200D0A
09-16-2024 14:00:13.794,1036,RECV,20202020352E30336720200D0A
09-16-2024 14:00:13.857,1037,RECV,20202020352E30336720200D0A
09-16-2024 14:00:13.976,1038,RECV,20202020352E30336720200D0A
09-16-2024 14:00:14.043,1039,RECV,20202020352E30336720200D0A
09-16-2024 14:00:14.107,1040,RECV,20202020352E30336720200D0A
09-16-2024 14:00:14.227,1041,RECV,20202020352E30336720
09-16-2024 14:00:14.291,1042,RECV,200D0A2020202035
09-16-2024 14:00:14.292,1043,RECV,2E
09-16-2024 14:00:14.353,1044,RECV,30336720200D0A
09-16-2024 14:00:14.408,1045,RECV,20202020352E30336720200D0A
09-16-2024 14:00:14.471,1046,RECV,20202020352E30
09-16-2024 14:00:14.471,1047,RECV,33
09-16-2024 14:00:14.534,1048,RECV,6720200D0A
09-16-2024 14:00:14.597,1049,RECV,20202020352E30336720200D0A
09-16-2024 14:00:14.659,1050,RECV,20202020352E30336720200D0A
09-16-2024 14:00:14.775,1051,RECV,20202020352E30336720200D0A
09-16-2024 14:00:14.900,1052,RECV,20202020352E30336720200D0A
09-16-2024 14:00:14.957,1053,RECV,20202020352E30336720200D0A
09-16-2024 14:00:15.021,1054,RECV,20202020352E
09-16-2024 14:00:15.082,1055,RECV,30336720200D0A
09-16-2024 14:00:15.144,1056,RECV,20202020352E30336720200D0A
09-16-2024 14:00:15.207,1057,RECV,20202020352E30336720200D0A
09-16-2024 14:00:15.331,1058,RECV,20202020352E30336720200D0A
09-16-2024 14:00:15.457,1059,RECV,20202020352E30336720200D0A20
09-16-2024 14:00:15.457,1060,RECV,20
09-16-2024 14:00:15.519,1061,RECV,2020352E30336720200D0A
09-16-2024 14:00:15.581,1062,RECV,20202020352E30336720200D0A
09-16-2024 14:00:15.704,1063,RECV,20202020352E30336720200D0A
09-16-2024 14:00:15.767,1064,RECV,20202020352E30336720200D0A
09-16-2024 14:00:15.893,1065,RECV,20202020352E30336720200D0A
09-16-2024 14:00:15.957,1066,RECV,20202020352E30336720200D0A
09-16-2024 14:00:16.083,1067,RECV,20202020352E30336720200D0A
09-16-2024 14:00:16.142,1068,RECV,20202020352E30336720200D0A
09-16-2024 14:00:16.268,1069,RECV,20202020352E30336720200D0A
09-16-2024 14:00:16.330,1070,RECV,20202020352E30336720200D0A
09-16-2024 14:00:16.393,1071,RECV,20202020352E
09-16-2024 14:00:16.393,1072,RECV,30
09-16-2024 14:00:16.457,1073,RECV,336720200D0A
09-16-2024 14:00:16.522,1074,RECV,20202020352E30326720200D0A
09-16-2024 14:00:16.583,1075,RECV,20202020352E30326720200D0A
09-16-2024 14:00:16.710,1076,RECV,20202020352E30326720200D0A
09-16-2024 14:00:16.772,1077,RECV,20
09-16-2024 14:00:16.834,1078,RECV,202020352E30326720200D0A20202020352E
09-16-2024 14:00:16.895,1079,RECV,30326720200D0A
09-16-2024 14:00:16.945,1080,RECV,20202020352E30
09-16-2024 14:00:16.945,1081,RECV,32
09-16-2024 14:00:17.008,1082,RECV,6720200D0A
09-16-2024 14:00:17.072,1083,RECV,20202020352E30326720200D0A
09-16-2024 14:00:17.127,1084,RECV,20202020352E30336720200D0A
09-16-2024 14:00:17.255,1085,RECV,20202020352E30336720200D0A
09-16-2024 14:00:17.379,1086,RECV,20202020352E30336720200D0A
09-16-2024 14:00:17.442,1087,RECV,20202020352E30336720200D0A
09-16-2024 14:00:17.505,1088,RECV,20202020352E30336720200D0A
09-16-2024 14:00:17.631,1089,RECV,20202020352E30336720200D0A
09-16-2024 14:00:17.693,1090,RECV,20202020352E30336720200D0A
09-16-2024 14:00:17.817,1091,RECV,20202020352E30336720200D0A
09-16-2024 14:00:17.879,1092,RECV,20202020352E
09-16-2024 14:00:17.930,1093,RECV,30336720200D0A
09-16-2024 14:00:17.992,1094,RECV,20202020352E30336720200D0A
09-16-2024 14:00:18.116,1095,RECV,20202020352E30336720200D0A
09-16-2024 14:00:18.179,1096,RECV,20202020352E30336720200D0A
09-16-2024 14:00:18.304,1097,RECV,20202020352E30336720200D0A
09-16-2024 14:00:18.367,1098,RECV,20202020352E30336720200D0A
09-16-2024 14:00:18.430,1099,RECV,20202020352E30336720
09-16-2024 14:00:18.495,1100,RECV,200D0A20202020352E30336720200D0A
09-16-2024 14:00:18.618,1101,RECV,20202020352E30336720200D0A
09-16-2024 14:00:18.743,1102,RECV,20202020352E30336720200D0A
09-16-2024 14:00:18.795,1103,RECV,20202020352E30336720200D0A
09-16-2024 14:00:18.920,1104,RECV,20202020352E30336720200D0A
09-16-2024 14:00:18.981,1105,RECV,20202020352E303367
09-16-2024 14:00:19.043,1106,RECV,20200D0A20202020352E30336720200D0A
09-16-2024 14:00:19.225,1107,RECV,20202020352E30336720200D0A20202020352E30
09-16-2024 14:00:19.287,1108,RECV,336720200D0A
09-16-2024 14:00:19.350,1109,RECV,20202020352E30336720200D0A
09-16-2024 14:00:19.413,1110,RECV,20202020352E30336720200D0A
09-16-2024 14:00:19.538,1111,RECV,20202020352E30336720200D0A
09-16-2024 14:00:19.664,1112,RECV,20202020352E30336720200D0A20202020
09-16-2024 14:00:19.726,1113,RECV,352E30336720200D0A
09-16-2024 14:00:19.788,1114,RECV,20202020352E30326720200D0A
09-16-2024 14:00:19.915,1115,RECV,20202020352E30336720200D0A
09-16-2024 14:00:19.980,1116,RECV,20202020352E30336720200D0A
09-16-2024 14:00:20.099,1117,RECV,20202020352E30336720200D0A
09-16-2024 14:00:20.161,1118,RECV,20202020352E3033
09-16-2024 14:00:20.223,1119,RECV,6720200D0A
09-16-2024 14:00:20.285,1120,RECV,20202020352E30336720200D0A
09-16-2024 14:00:20.348,1121,RECV,20202020352E30336720200D0A
09-16-2024 14:00:20.409,1122,RECV,20202020352E30336720200D0A
09-16-2024 14:00:20.532,1124,RECV,20
09-16-2024 14:00:20.532,1123,RECV,20202020352E303367
09-16-2024 14:00:20.593,1125,RECV,200D0A2020
09-16-2024 14:00:20.645,1126,RECV,2020352E30336720200D0A
09-16-2024 14:00:20.698,1127,RECV,20202020352E30336720200D0A
09-16-2024 14:00:20.816,1128,RECV,20202020352E30336720200D0A
09-16-2024 14:00:20.878,1129,RECV,20202020352E30336720200D0A
09-16-2024 14:00:20.998,1130,RECV,20202020352E30336720200D0A
09-16-2024 14:00:21.124,1131,RECV,20202020352E30336720200D0A
09-16-2024 14:00:21.179,1132,RECV,20202020352E30336720200D0A
09-16-2024 14:00:21.241,1133,RECV,2020202035
09-16-2024 14:00:21.297,1134,RECV,2E30336720200D0A
09-16-2024 14:00:21.359,1135,RECV,20202020352E30336720200D0A
09-16-2024 14:00:21.422,1136,RECV,20202020352E30336720200D0A
09-16-2024 14:00:21.547,1137,RECV,20202020352E30336720200D0A
09-16-2024 14:00:21.675,1138,RECV,20202020352E30336720200D0A
09-16-2024 14:00:21.738,1139,RECV,20202020352E30336720200D0A
09-16-2024 14:00:21.800,1140,RECV,20202020352E30336720200D0A
09-16-2024 14:00:21.925,1141,RECV,20202020352E30336720200D0A
09-16-2024 14:00:21.983,1142,RECV,20202020352E30336720200D0A
09-16-2024 14:00:22.096,1143,RECV,20202020352E30336720200D0A
09-16-2024 14:00:22.159,1144,RECV,20202020352E30336720200D0A
09-16-2024 14:00:22.266,1145,RECV,20202020352E30336720200D0A
09-16-2024 14:00:22.382,1146,RECV,20202020352E30336720200D0A
09-16-2024 14:00:22.445,1147,RECV,20202020352E30336720200D0A
09-16-2024 14:00:22.563,1148,RECV,20202020352E30336720200D0A
09-16-2024 14:00:22.626,1149,RECV,20202020352E30336720200D0A
09-16-2024 14:00:22.689,1150,RECV,20202020352E30336720200D
09-16-2024 14:00:22.754,1151,RECV,0A
09-16-2024 14:00:22.813,1152,RECV,20202020352E30336720200D0A
09-16-2024 14:00:22.928,1153,RECV,20202020352E30336720200D0A
09-16-2024 14:00:22.982,1154,RECV,20202020352E30336720200D0A
09-16-2024 14:00:23.098,1155,RECV,20202020352E30336720200D0A
09-16-2024 14:00:23.149,1156,RECV,20202020352E30336720200D0A
09-16-2024 14:00:23.265,1157,RECV,20202020352E30336720200D0A
09-16-2024 14:00:23.379,1158,RECV,20202020352E30336720200D0A
09-16-2024 14:00:23.434,1159,RECV,20202020352E30336720200D0A
09-16-2024 14:00:23.563,1160,RECV,20202020352E3033672020
09-16-2024 14:00:23.615,1161,RECV,0D0A20202020352E30
09-16-2024 14:00:23.615,1162,RECV,33
09-16-2024 14:00:23.668,1163,RECV,6720200D0A
09-16-2024 14:00:23.732,1164,RECV,20202020352E30336720200D0A
09-16-2024 14:00:23.784,1165,RECV,20202020352E30336720
09-16-2024 14:00:23.784,1166,RECV,20
09-16-2024 14:00:23.847,1167,RECV,0D0A
09-16-2024 14:00:23.901,1168,RECV,20202020352E30336720200D0A
09-16-2024 14:00:23.965,1169,RECV,20202020352E30336720200D0A
09-16-2024 14:00:24.149,1170,RECV,20202020352E30336720200D0A
09-16-2024 14:00:24.201,1171,RECV,20202020352E30336720200D0A
09-16-2024 14:00:24.328,1172,RECV,20202020352E30336720200D0A20202020352E30
09-16-2024 14:00:24.383,1173,RECV,336720200D0A
09-16-2024 14:00:24.435,1174,RECV,20202020
09-16-2024 14:00:24.496,1175,RECV,352E30336720200D0A
09-16-2024 14:00:24.552,1176,RECV,20202020352E3033672020
09-16-2024 14:00:24.616,1177,RECV,0D0A20202020352E30336720200D0A
09-16-2024 14:00:24.735,1178,RECV,20202020352E30336720200D0A
09-16-2024 14:00:24.850,1179,RECV,20202020352E30336720200D0A
09-16-2024 14:00:24.902,1180,RECV,20202020352E30336720200D0A
09-16-2024 14:00:25.019,1181,RECV,20202020352E30336720200D0A
09-16-2024 14:00:25.134,1182,RECV,20202020352E30336720200D0A
09-16-2024 14:00:25.200,1183,RECV,20202020352E30336720200D0A
09-16-2024 14:00:25.315,1184,RECV,20202020352E30336720200D0A
09-16-2024 14:00:25.376,1185,RECV,20202020352E30336720200D0A
09-16-2024 14:00:25.496,1186,RECV,20202020352E30336720200D0A
09-16-2024 14:00:25.551,1187,RECV,20202020352E30336720200D0A
09-16-2024 14:00:25.613,1188,RECV,20202020352E30336720200D0A
09-16-2024 14:00:25.738,1189,RECV,20202020352E3033
09-16-2024 14:00:25.800,1190,RECV,6720200D0A2020
09-16-2024 14:00:25.862,1191,RECV,2020352E30336720200D0A
09-16-2024 14:00:25.924,1192,RECV,20202020352E30336720200D0A
09-16-2024 14:00:25.983,1193,RECV,20202020352E30336720200D0A
09-16-2024 14:00:26.108,1194,RECV,20202020352E30336720200D0A
09-16-2024 14:00:26.231,1195,RECV,20202020352E30336720200D0A
09-16-2024 14:00:26.285,1196,RECV,20202020352E30336720200D0A
09-16-2024 14:00:26.399,1197,RECV,20202020352E30336720200D0A
09-16-2024 14:00:26.503,1198,RECV,20202020352E30336720200D0A
09-16-2024 14:00:26.553,1199,RECV,20202020352E30336720200D0A
09-16-2024 14:00:26.669,1200,RECV,20202020352E30336720200D0A
09-16-2024 14:00:26.731,1201,RECV,20202020352E30336720200D0A
09-16-2024 14:00:26.850,1202,RECV,20202020352E30336720200D0A
09-16-2024 14:00:26.913,1203,RECV,20202020352E30336720200D0A
09-16-2024 14:00:27.020,1204,RECV,20202020352E30336720200D0A
09-16-2024 14:00:27.083,1205,RECV,20202020352E303367
09-16-2024 14:00:27.135,1206,RECV,20200D0A
09-16-2024 14:00:27.251,1207,RECV,20202020352E30336720200D0A
09-16-2024 14:00:27.303,1208,RECV,20202020352E30336720200D0A
09-16-2024 14:00:27.365,1209,RECV,20202020352E30336720200D0A
09-16-2024 14:00:27.483,1210,RECV,202020
09-16-2024 14:00:27.544,1211,RECV,20352E30336720200D0A
09-16-2024 14:00:27.601,1212,RECV,20202020352E30336720200D0A
09-16-2024 14:00:27.663,1213,RECV,20202020352E30336720200D0A
09-16-2024 14:00:27.780,1214,RECV,20202020352E30336720200D0A
09-16-2024 14:00:27.836,1215,RECV,20202020352E30336720200D0A
09-16-2024 14:00:27.952,1216,RECV,20202020352E30336720200D0A
09-16-2024 14:00:28.015,1217,RECV,20202020352E30336720200D0A
09-16-2024 14:00:28.121,1218,RECV,20202020352E30336720200D0A
09-16-2024 14:00:28.236,1219,RECV,20202020352E30336720200D0A
09-16-2024 14:00:28.301,1220,RECV,20202020352E30336720200D0A
09-16-2024 14:00:28.404,1221,RECV,20202020352E30336720200D0A
09-16-2024 14:00:28.519,1222,RECV,20202020352E30336720200D0A
09-16-2024 14:00:28.570,1223,RECV,20202020352E30336720200D0A
09-16-2024 14:00:28.688,1224,RECV,20202020352E30336720200D0A
09-16-2024 14:00:28.751,1225,RECV,20202020352E3033
09-16-2024 14:00:28.814,1226,RECV,6720200D0A20202020352E30336720200D0A
09-16-2024 14:00:28.933,1227,RECV,20202020352E30336720200D0A
09-16-2024 14:00:29.038,1228,RECV,20202020352E30336720200D0A
09-16-2024 14:00:29.089,1229,RECV,20
09-16-2024 14:00:29.150,1230,RECV,202020352E30336720200D0A
09-16-2024 14:00:29.203,1231,RECV,20202020352E
09-16-2024 14:00:29.256,1232,RECV,30336720200D0A2020
09-16-2024 14:00:29.320,1233,RECV,2020352E30336720200D0A
09-16-2024 14:00:29.370,1234,RECV,20202020352E30
09-16-2024 14:00:29.421,1235,RECV,336720200D0A
09-16-2024 14:00:29.485,1236,RECV,20202020352E30336720200D
09-16-2024 14:00:29.535,1237,RECV,0A20202020352E
09-16-2024 14:00:29.588,1238,RECV,30336720200D0A
09-16-2024 14:00:29.651,1239,RECV,20202020352E30336720200D
09-16-2024 14:00:29.705,1240,RECV,0A
09-16-2024 14:00:29.768,1241,RECV,20202020352E30336720200D0A
09-16-2024 14:00:29.832,1242,RECV,20202020352E30336720200D0A
09-16-2024 14:00:29.955,1243,RECV,20202020352E30336720200D0A
09-16-2024 14:00:30.072,1244,RECV,20202020352E30336720200D0A
09-16-2024 14:00:30.136,1245,RECV,20202020352E30336720200D0A
09-16-2024 14:00:30.199,1246,RECV,20202020352E303367
09-16-2024 14:00:30.252,1247,RECV,20200D0A
09-16-2024 14:00:30.304,1248,RECV,2020202035
09-16-2024 14:00:30.354,1249,RECV,2E30336720200D0A
09-16-2024 14:00:30.404,1250,RECV,20202020352E30336720200D0A
09-16-2024 14:00:30.469,1251,RECV,20202020
09-16-2024 14:00:30.531,1252,RECV,352E30336720200D0A
09-16-2024 14:00:30.589,1253,RECV,20202020352E30336720200D0A
09-16-2024 14:00:30.641,1255,RECV,20
09-16-2024 14:00:30.641,1254,RECV,20202020352E303367
09-16-2024 14:00:30.702,1256,RECV,200D0A
09-16-2024 14:00:30.752,1257,RECV,20202020352E30336720200D
09-16-2024 14:00:30.803,1258,RECV,0A
09-16-2024 14:00:30.856,1259,RECV,20202020352E
09-16-2024 14:00:30.919,1260,RECV,30336720200D0A20202020352E30336720200D0A
09-16-2024 14:00:31.036,1261,RECV,20202020352E30336720200D0A
09-16-2024 14:00:31.154,1262,RECV,20202020352E30336720200D0A
09-16-2024 14:00:31.205,1263,RECV,20202020352E30336720200D0A
09-16-2024 14:00:31.308,1264,RECV,20202020352E30336720200D0A
09-16-2024 14:00:31.420,1265,RECV,20202020352E30336720200D0A
09-16-2024 14:00:31.472,1266,RECV,20202020352E30336720200D0A
09-16-2024 14:00:31.588,1267,RECV,20202020352E30336720200D0A
09-16-2024 14:00:31.703,1268,RECV,20202020352E30336720200D0A
09-16-2024 14:00:31.755,1269,RECV,20202020352E30336720200D0A
09-16-2024 14:00:31.856,1270,RECV,20202020352E30336720200D0A
09-16-2024 14:00:31.972,1271,RECV,20202020352E30336720200D0A
09-16-2024 14:00:32.037,1272,RECV,20202020352E30336720200D0A
09-16-2024 14:00:32.140,1273,RECV,20202020352E30336720200D0A
09-16-2024 14:00:32.264,1274,RECV,20202020352E30336720200D0A
09-16-2024 14:00:32.326,1275,RECV,20202020352E30336720200D0A
09-16-2024 14:00:32.451,1276,RECV,20202020352E30336720200D0A
09-16-2024 14:00:32.507,1277,RECV,2020202035
09-16-2024 14:00:32.558,1278,RECV,2E30336720200D0A
09-16-2024 14:00:32.619,1279,RECV,20202020352E30336720200D0A
09-16-2024 14:00:32.671,1280,RECV,202020
09-16-2024 14:00:32.724,1281,RECV,20352E30336720200D0A
09-16-2024 14:00:32.788,1282,RECV,20202020352E30336720
09-16-2024 14:00:32.841,1283,RECV,200D0A20202020352E30
09-16-2024 14:00:32.904,1284,RECV,336720200D0A
09-16-2024 14:00:32.966,1285,RECV,20202020352E30336720200D0A
09-16-2024 14:00:33.031,1286,RECV,20202020352E30336720200D0A
09-16-2024 14:00:33.156,1287,RECV,20202020352E30336720200D0A
09-16-2024 14:00:33.258,1288,RECV,20202020352E30336720200D0A
09-16-2024 14:00:33.322,1289,RECV,20202020352E30336720200D0A
09-16-2024 14:00:33.423,1290,RECV,20202020352E30336720200D0A
09-16-2024 14:00:33.525,1291,RECV,20202020352E30336720200D0A
09-16-2024 14:00:33.588,1292,RECV,20202020352E30336720200D0A
09-16-2024 14:00:33.689,1293,RECV,20202020352E30336720200D0A
09-16-2024 14:00:33.792,1294,RECV,20202020352E30336720200D0A
09-16-2024 14:00:33.842,1295,RECV,20202020352E30336720200D0A
09-16-2024 14:00:33.958,1296,RECV,20202020352E30336720200D0A
09-16-2024 14:00:34.088,1297,RECV,20202020352E30336720200D0A
09-16-2024 14:00:34.142,1298,RECV,20202020352E30336720200D0A
09-16-2024 14:00:34.257,1299,RECV,20202020352E30336720200D0A
09-16-2024 14:00:34.358,1300,RECV,20202020352E30336720200D0A
09-16-2024 14:00:34.410,1301,RECV,20202020352E30336720200D0A
09-16-2024 14:00:34.574,1302,RECV,20202020352E30336720200D0A
09-16-2024 14:00:34.626,1303,RECV,20202020352E30336720200D0A
09-16-2024 14:00:34.692,1304,RECV,20202020352E30336720200D0A
09-16-2024 14:00:34.806,1305,RECV,20202020352E30336720200D0A
09-16-2024 14:00:34.860,1306,RECV,20202020352E3033
09-16-2024 14:00:34.860,1307,RECV,67
09-16-2024 14:00:34.912,1308,RECV,20200D0A
09-16-2024 14:00:34.976,1309,RECV,20202020352E30336720200D0A
09-16-2024 14:00:35.101,1310,RECV,20202020352E30336720200D0A
09-16-2024 14:00:35.164,1311,RECV,20202020352E30336720200D0A
09-16-2024 14:00:35.225,1312,RECV,2020202035
09-16-2024 14:00:35.276,1313,RECV,2E30336720200D0A
09-16-2024 14:00:35.376,1314,RECV,20202020352E30336720200D0A
09-16-2024 14:00:35.427,1315,RECV,20202020352E30336720200D0A
09-16-2024 14:00:35.542,1316,RECV,20202020352E30336720200D0A
09-16-2024 14:00:35.593,1317,RECV,20202020352E30336720200D0A
09-16-2024 14:00:35.710,1318,RECV,20202020352E3033672020
09-16-2024 14:00:35.761,1319,RECV,0D0A20202020352E
09-16-2024 14:00:35.827,1320,RECV,30336720200D0A
09-16-2024 14:00:35.891,1321,RECV,20202020352E30336720200D0A
09-16-2024 14:00:35.956,1322,RECV,20202020352E30336720200D0A
09-16-2024 14:00:36.126,1323,RECV,20202020352E30336720200D0A
09-16-2024 14:00:36.189,1324,RECV,20202020352E30336720200D0A
09-16-2024 14:00:36.243,1325,RECV,20202020352E30336720200D0A
09-16-2024 14:00:36.362,1326,RECV,20202020352E30336720200D0A
09-16-2024 14:00:36.416,1327,RECV,20202020352E303367
09-16-2024 14:00:36.478,1328,RECV,20200D0A
09-16-2024 14:00:36.528,1330,RECV,0D
09-16-2024 14:00:36.528,1329,RECV,20202020352E3033672020
09-16-2024 14:00:36.592,1331,RECV,0A20202020352E30336720200D0A
09-16-2024 14:00:36.708,1332,RECV,20202020352E30336720200D0A
09-16-2024 14:00:36.825,1333,RECV,20202020352E30336720200D0A
09-16-2024 14:00:36.878,1334,RECV,20202020352E30336720200D0A
09-16-2024 14:00:36.992,1335,RECV,20202020352E30336720
09-16-2024 14:00:36.992,1336,RECV,20
09-16-2024 14:00:37.050,1337,RECV,0D0A
09-16-2024 14:00:37.112,1338,RECV,20202020352E30336720200D0A
09-16-2024 14:00:37.162,1339,RECV,2020202035
09-16-2024 14:00:37.228,1340,RECV,2E30336720200D0A20202020352E3033672020
09-16-2024 14:00:37.286,1341,RECV,0D0A
09-16-2024 14:00:37.347,1342,RECV,20202020352E30336720200D0A
09-16-2024 14:00:37.476,1343,RECV,20202020352E30336720200D0A
09-16-2024 14:00:37.528,1344,RECV,20202020352E30336720200D0A
09-16-2024 14:00:37.643,1345,RECV,20202020352E30336720200D0A
09-16-2024 14:00:37.760,1346,RECV,20202020352E30336720200D0A
09-16-2024 14:00:37.810,1347,RECV,20202020352E30336720200D0A
09-16-2024 14:00:37.925,1348,RECV,20202020352E30336720200D0A
09-16-2024 14:00:37.978,1349,RECV,20202020352E30336720200D0A
09-16-2024 14:00:38.086,1350,RECV,20202020352E3033
09-16-2024 14:00:38.147,1352,RECV,20
09-16-2024 14:00:38.147,1351,RECV,6720200D0A20202020352E30336720
09-16-2024 14:00:38.210,1353,RECV,0D0A
09-16-2024 14:00:38.327,1354,RECV,20202020352E30336720200D0A2020
09-16-2024 14:00:38.388,1355,RECV,2020352E30336720200D0A
09-16-2024 14:00:38.443,1356,RECV,20202020352E3033
09-16-2024 14:00:38.496,1357,RECV,6720200D0A20202020
09-16-2024 14:00:38.559,1358,RECV,352E30336720200D0A
09-16-2024 14:00:38.614,1360,RECV,20202020352E3033672020
09-16-2024 14:00:38.614,1359,RECV,0D
09-16-2024 14:00:38.675,1361,RECV,0A
09-16-2024 14:00:38.726,1362,RECV,20202020352E30336720200D0A
09-16-2024 14:00:38.780,1363,RECV,20202020352E3033672020
09-16-2024 14:00:38.841,1364,RECV,0D0A
09-16-2024 14:00:38.897,1365,RECV,20202020352E30336720200D0A
09-16-2024 14:00:39.021,1366,RECV,20202020352E30336720200D0A
09-16-2024 14:00:39.077,1367,RECV,20202020352E30336720200D0A
09-16-2024 14:00:39.193,1368,RECV,20202020352E30336720200D0A
09-16-2024 14:00:39.309,1369,RECV,20202020352E30336720200D0A
09-16-2024 14:00:39.370,1370,RECV,20202020352E30336720200D0A
09-16-2024 14:00:39.433,1371,RECV,20202020352E
09-16-2024 14:00:39.496,1372,RECV,30336720200D0A
09-16-2024 14:00:39.558,1373,RECV,20202020352E30336720200D0A
09-16-2024 14:00:39.611,1374,RECV,20202020352E30336720200D0A
09-16-2024 14:00:39.712,1375,RECV,20202020352E303367
09-16-2024 14:00:39.774,1376,RECV,20200D0A
09-16-2024 14:00:39.828,1377,RECV,20202020352E30336720200D0A
09-16-2024 14:00:39.893,1378,RECV,20202020352E30336720200D0A
09-16-2024 14:00:40.007,1379,RECV,20202020352E30336720200D0A
09-16-2024 14:00:40.070,1380,RECV,20202020352E30336720200D0A
09-16-2024 14:00:40.195,1381,RECV,20202020352E30336720200D0A
09-16-2024 14:00:40.247,1383,RECV,20
09-16-2024 14:00:40.247,1382,RECV,20202020352E303367
09-16-2024 14:00:40.308,1384,RECV,200D0A
09-16-2024 14:00:40.371,1385,RECV,20202020352E30336720200D0A
09-16-2024 14:00:40.428,1386,RECV,20202020352E30336720200D0A
09-16-2024 14:00:40.612,1387,RECV,20202020352E30336720200D0A
09-16-2024 14:00:40.665,1388,RECV,20202020352E30336720200D0A
09-16-2024 14:00:40.727,1389,RECV,20202020352E30336720200D0A
09-16-2024 14:00:40.829,1390,RECV,20202020352E303367
09-16-2024 14:00:40.879,1391,RECV,20200D0A202020
09-16-2024 14:00:40.934,1392,RECV,20352E30336720200D0A
09-16-2024 14:00:40.992,1393,RECV,20202020352E30
09-16-2024 14:00:41.046,1394,RECV,336720200D0A
09-16-2024 14:00:41.099,1395,RECV,202020
09-16-2024 14:00:41.160,1396,RECV,20352E30336720200D0A20202020352E3033
