00:00:00.010 -> (3.3088953495, 3.0889539718, 3.1524927616, 3.3333332538, 3.1280546188, 3.2013685703)
00:00:00.290 -> (3.2795698642, 3.1182794570, 3.1524927616, 3.3186705112, 3.1476051807, 3.1915934085)
00:00:00.447 -> (3.2844574451, 3.0498533248, 3.1378300189, 3.3040077686, 3.0987291336, 3.1818182468)
00:00:00.606 -> (3.2893450260, 3.1085042953, 3.1280546188, 3.3040077686, 3.1085042953, 3.1671555042)
00:00:00.762 -> (3.2746822834, 3.0449657440, 3.1378300189, 3.3088953495, 3.0987291336, 3.1769306659)
00:00:00.919 -> (3.2893450260, 3.1378300189, 3.1476051807, 3.3088953495, 3.1427175998, 3.1769306659)
00:00:01.076 -> (3.2893450260, 3.0547409057, 3.1329424381, 3.3088953495, 3.1036167144, 3.1769306659)
00:00:01.232 -> (3.2844574451, 3.0938415527, 3.1378300189, 3.3088953495, 3.1231670379, 3.1720430850)
00:00:01.392 -> (3.2844574451, 3.0547409057, 3.1329424381, 3.3088953495, 3.1036167144, 3.1671555042)
00:00:01.548 -> (3.2844574451, 3.0889539718, 3.1329424381, 3.3088953495, 3.1182794570, 3.1818182468)
00:00:01.704 -> (3.2942326068, 3.0938415527, 3.1524927616, 3.3088953495, 3.1182794570, 3.1867058277)
00:00:01.861 -> (3.2746822834, 3.0351905822, 3.1524927616, 3.3186705112, 3.1133918762, 3.1867058277)
00:00:02.018 -> (3.2942326068, 3.1427175998, 3.1427175998, 3.3137829303, 3.1427175998, 3.1867058277)
00:00:02.178 -> (3.2893450260, 3.0498533248, 3.0791788101, 3.2942326068, 3.1280546188, 3.1622679233)
00:00:02.334 -> (3.2893450260, 3.1427175998, 3.1427175998, 3.3088953495, 3.1427175998, 3.1867058277)
00:00:02.491 -> (3.2844574451, 3.0547409057, 3.1329424381, 3.3088953495, 3.1036167144, 3.1867058277)
00:00:02.648 -> (3.2844574451, 3.0987291336, 3.1280546188, 3.3088953495, 3.1280546188, 3.1818182468)
00:00:02.804 -> (3.2893450260, 3.0694036483, 3.1329424381, 3.3137829303, 3.1133918762, 3.1818182468)
00:00:02.963 -> (3.2844574451, 3.1036167144, 3.1378300189, 3.3040077686, 3.1280546188, 3.1818182468)
00:00:03.120 -> (3.2942326068, 3.0742912292, 3.1329424381, 3.3040077686, 3.1133918762, 3.1867058277)
00:00:03.276 -> (3.2746822834, 3.0547409057, 3.1378300189, 3.3186705112, 3.1182794570, 3.1769306659)
00:00:03.433 -> (3.2795698642, 3.1280546188, 3.1085042953, 3.3040077686, 3.1378300189, 3.1867058277)
00:00:03.590 -> (3.2795698642, 3.0400781631, 3.1329424381, 3.3040077686, 3.1036167144, 3.1818182468)
00:00:03.878 -> (3.2844574451, 3.1182794570, 3.1329424381, 3.3040077686, 3.1280546188, 3.1769306659)
00:00:04.035 -> (3.2942326068, 3.0645160675, 3.1329424381, 3.3088953495, 3.1085042953, 3.1769306659)
00:00:04.192 -> (3.2795698642, 3.0938415527, 3.1427175998, 3.3088953495, 3.1231670379, 3.1720430850)
00:00:04.348 -> (3.3040077686, 3.1182794570, 3.1915934085, 3.3235580921, 3.1329424381, 3.2013685703)
00:00:04.505 -> (3.2795698642, 3.0449657440, 3.1329424381, 3.3040077686, 3.1036167144, 3.1720430850)
