00:00:00.010 -> (3.3479959964, 3.2502443790, 3.3235580921, 3.2893450260, 3.2746822834, 3.2795698642)
00:00:00.156 -> (3.3284456729, 3.1867058277, 3.3040077686, 3.2795698642, 3.2258064746, 3.2649071216)
00:00:00.272 -> (3.3333332538, 3.1720430850, 3.3040077686, 3.2795698642, 3.2306940555, 3.2649071216)
00:00:00.388 -> (3.3333332538, 3.1867058277, 3.3040077686, 3.2795698642, 3.2306940555, 3.2600195407)
00:00:00.503 -> (3.3382208347, 3.2013685703, 3.3137829303, 3.2844574451, 3.2453567981, 3.2697947025)
00:00:00.622 -> (3.3284456729, 3.1818182468, 3.3040077686, 3.2746822834, 3.2258064746, 3.2551319599)
00:00:00.739 -> (3.3284456729, 3.1769306659, 3.3040077686, 3.2746822834, 3.2258064746, 3.2649071216)
00:00:00.855 -> (3.3333332538, 3.1720430850, 3.3040077686, 3.2746822834, 3.2258064746, 3.2649071216)
00:00:00.970 -> (3.3333332538, 3.1964809894, 3.2991201877, 3.2795698642, 3.2306940555, 3.2649071216)
00:00:01.086 -> (3.3382208347, 3.2062561511, 3.3088953495, 3.2795698642, 3.2502443790, 3.2697947025)
00:00:01.205 -> (3.3235580921, 3.1769306659, 3.2942326068, 3.2746822834, 3.2258064746, 3.2502443790)
00:00:01.320 -> (3.3333332538, 3.1769306659, 3.3040077686, 3.2795698642, 3.2355816364, 3.2649071216)
00:00:01.513 -> (3.3431084156, 3.2697947025, 3.3088953495, 3.2844574451, 3.2942326068, 3.2697947025)
00:00:01.629 -> (3.3382208347, 3.2697947025, 3.3088953495, 3.2893450260, 3.2991201877, 3.2795698642)
00:00:01.744 -> (3.3382208347, 3.2795698642, 3.3088953495, 3.2844574451, 3.2893450260, 3.2697947025)
00:00:01.863 -> (3.3382208347, 3.2306940555, 3.3186705112, 3.2942326068, 3.2844574451, 3.2795698642)
00:00:01.979 -> (3.3382208347, 3.2697947025, 3.3382208347, 3.2991201877, 3.2991201877, 3.2844574451)
00:00:02.096 -> (3.3333332538, 3.2649071216, 3.3186705112, 3.2844574451, 3.2991201877, 3.2746822834)
00:00:02.211 -> (3.3382208347, 3.2746822834, 3.3088953495, 3.2893450260, 3.2893450260, 3.2746822834)
00:00:02.327 -> (3.3333332538, 3.2795698642, 3.3186705112, 3.2844574451, 3.2893450260, 3.2649071216)
00:00:02.446 -> (3.3382208347, 3.2649071216, 3.3186705112, 3.2942326068, 3.2942326068, 3.2795698642)
00:00:02.562 -> (3.3382208347, 3.2746822834, 3.3137829303, 3.2844574451, 3.2893450260, 3.2795698642)
00:00:02.677 -> (3.3333332538, 3.2649071216, 3.3137829303, 3.2893450260, 3.2991201877, 3.2746822834)
00:00:02.794 -> (3.3284456729, 3.2697947025, 3.3137829303, 3.2893450260, 3.3088953495, 3.2649071216)
00:00:02.910 -> (3.3284456729, 3.2746822834, 3.3088953495, 3.2893450260, 3.2991201877, 3.2649071216)
00:00:03.028 -> (3.3431084156, 3.2502443790, 3.3137829303, 3.2942326068, 3.2942326068, 3.2795698642)
00:00:03.144 -> (3.3382208347, 3.2697947025, 3.3137829303, 3.2844574451, 3.2893450260, 3.2746822834)
00:00:03.260 -> (3.3382208347, 3.2746822834, 3.3040077686, 3.2893450260, 3.2942326068, 3.2697947025)
00:00:03.376 -> (3.3333332538, 3.2795698642, 3.3137829303, 3.2795698642, 3.2942326068, 3.2697947025)
00:00:03.491 -> (3.3382208347, 3.2600195407, 3.3137829303, 3.2844574451, 3.2893450260, 3.2746822834)
00:00:03.610 -> (3.3382208347, 3.2649071216, 3.2942326068, 3.2893450260, 3.2795698642, 3.2795698642)
00:00:03.727 -> (3.3431084156, 3.2746822834, 3.3040077686, 3.2942326068, 3.2893450260, 3.2795698642)
00:00:03.843 -> (3.3333332538, 3.2697947025, 3.2942326068, 3.2893450260, 3.2893450260, 3.2746822834)
00:00:03.958 -> (3.3382208347, 3.2746822834, 3.3040077686, 3.2893450260, 3.2942326068, 3.2795698642)
00:00:04.150 -> (3.3284456729, 3.1671555042, 3.2991201877, 3.2746822834, 3.2209188938, 3.2551319599)
00:00:04.269 -> (3.3284456729, 3.1720430850, 3.2942326068, 3.2746822834, 3.2209188938, 3.2551319599)
00:00:04.384 -> (3.3284456729, 3.1769306659, 3.2942326068, 3.2649071216, 3.2111437320, 3.2649071216)
00:00:04.500 -> (3.3235580921, 3.1769306659, 3.2991201877, 3.2697947025, 3.2258064746, 3.2551319599)
00:00:04.616 -> (3.3382208347, 3.1671555042, 3.3040077686, 3.2795698642, 3.2209188938, 3.2649071216)
00:00:04.732 -> (3.3333332538, 3.1671555042, 3.3040077686, 3.2795698642, 3.2306940555, 3.2649071216)
00:00:04.859 -> (3.3284456729, 3.2404692173, 3.3235580921, 3.2697947025, 3.2697947025, 3.2551319599)
00:00:04.975 -> (3.3431084156, 3.2649071216, 3.3186705112, 3.2795698642, 3.2893450260, 3.2697947025)
00:00:05.091 -> (3.3382208347, 3.2649071216, 3.3137829303, 3.2844574451, 3.2893450260, 3.2697947025)
00:00:05.207 -> (3.3382208347, 3.2746822834, 3.3040077686, 3.2795698642, 3.2893450260, 3.2697947025)
00:00:05.323 -> (3.3235580921, 3.2600195407, 3.3137829303, 3.2795698642, 3.2844574451, 3.2649071216)
00:00:05.442 -> (3.3333332538, 3.2649071216, 3.3284456729, 3.2746822834, 3.2746822834, 3.2746822834)
00:00:05.558 -> (3.3382208347, 3.2697947025, 3.3088953495, 3.2844574451, 3.2942326068, 3.2746822834)
00:00:05.673 -> (3.3382208347, 3.2697947025, 3.3186705112, 3.2893450260, 3.2991201877, 3.2697947025)
00:00:05.789 -> (3.3284456729, 3.2649071216, 3.3137829303, 3.2893450260, 3.2942326068, 3.2697947025)
00:00:05.906 -> (3.3333332538, 3.2600195407, 3.3186705112, 3.2844574451, 3.2893450260, 3.2697947025)
00:00:06.025 -> (3.3284456729, 3.2453567981, 3.3333332538, 3.2844574451, 3.2991201877, 3.2746822834)
00:00:06.140 -> (3.3333332538, 3.2551319599, 3.3137829303, 3.2893450260, 3.2942326068, 3.2746822834)
00:00:06.256 -> (3.3333332538, 3.2600195407, 3.3137829303, 3.2795698642, 3.2844574451, 3.2649071216)
00:00:06.372 -> (3.3333332538, 3.2697947025, 3.3088953495, 3.2844574451, 3.2942326068, 3.2697947025)
00:00:06.488 -> (3.3333332538, 3.2453567981, 3.3137829303, 3.2844574451, 3.2795698642, 3.2746822834)
00:00:06.681 -> (3.3235580921, 3.1671555042, 3.2942326068, 3.2697947025, 3.2209188938, 3.2600195407)
00:00:06.797 -> (3.3284456729, 3.1622679233, 3.3040077686, 3.2746822834, 3.2258064746, 3.2600195407)
00:00:06.913 -> (3.3284456729, 3.1720430850, 3.3040077686, 3.2795698642, 3.2258064746, 3.2649071216)
00:00:07.029 -> (3.3333332538, 3.1964809894, 3.3088953495, 3.2746822834, 3.2404692173, 3.2649071216)
00:00:07.145 -> (3.3284456729, 3.1915934085, 3.2991201877, 3.2697947025, 3.2404692173, 3.2649071216)
00:00:07.264 -> (3.3284456729, 3.1720430850, 3.3040077686, 3.2746822834, 3.2258064746, 3.2600195407)
00:00:07.379 -> (3.3284456729, 3.1622679233, 3.3040077686, 3.2746822834, 3.2306940555, 3.2600195407)
00:00:07.495 -> (3.3284456729, 3.1964809894, 3.3040077686, 3.2795698642, 3.2306940555, 3.2649071216)
00:00:07.612 -> (3.3284456729, 3.1867058277, 3.3040077686, 3.2795698642, 3.2404692173, 3.2649071216)
00:00:07.728 -> (3.3333332538, 3.1867058277, 3.3040077686, 3.2795698642, 3.2404692173, 3.2697947025)
00:00:07.846 -> (3.3284456729, 3.1622679233, 3.2942326068, 3.2697947025, 3.2258064746, 3.2600195407)
00:00:07.962 -> (3.3284456729, 3.1622679233, 3.2991201877, 3.2746822834, 3.2258064746, 3.2600195407)
00:00:08.078 -> (3.3284456729, 3.1915934085, 3.3040077686, 3.2746822834, 3.2355816364, 3.2697947025)
00:00:08.194 -> (3.3284456729, 3.1867058277, 3.3040077686, 3.2795698642, 3.2404692173, 3.2649071216)
00:00:08.309 -> (3.3333332538, 3.1769306659, 3.3088953495, 3.2795698642, 3.2453567981, 3.2649071216)
00:00:08.428 -> (3.3186705112, 3.1476051807, 3.2893450260, 3.2697947025, 3.2258064746, 3.2600195407)
00:00:08.545 -> (3.3284456729, 3.1573803424, 3.3040077686, 3.2697947025, 3.2258064746, 3.2649071216)
00:00:08.660 -> (3.3333332538, 3.1915934085, 3.2991201877, 3.2746822834, 3.2306940555, 3.2600195407)
00:00:08.776 -> (3.3333332538, 3.1915934085, 3.3040077686, 3.2795698642, 3.2453567981, 3.2649071216)
00:00:08.892 -> (3.3284456729, 3.1867058277, 3.3040077686, 3.2795698642, 3.2453567981, 3.2697947025)
00:00:09.011 -> (3.3235580921, 3.1573803424, 3.2893450260, 3.2746822834, 3.2258064746, 3.2600195407)
00:00:09.202 -> (3.3284456729, 3.2649071216, 3.3186705112, 3.2746822834, 3.2893450260, 3.2746822834)
00:00:09.318 -> (3.3284456729, 3.2502443790, 3.2893450260, 3.2795698642, 3.2844574451, 3.2697947025)
00:00:09.434 -> (3.3235580921, 3.2258064746, 3.2942326068, 3.2746822834, 3.2697947025, 3.2697947025)
00:00:09.550 -> (3.3284456729, 3.2306940555, 3.2991201877, 3.2746822834, 3.2649071216, 3.2600195407)
00:00:09.669 -> (3.3333332538, 3.2649071216, 3.3040077686, 3.2844574451, 3.2942326068, 3.2697947025)
00:00:09.785 -> (3.3284456729, 3.2697947025, 3.3137829303, 3.2844574451, 3.2942326068, 3.2649071216)
00:00:09.901 -> (3.3284456729, 3.2551319599, 3.3088953495, 3.2844574451, 3.2844574451, 3.2746822834)
00:00:10.016 -> (3.3186705112, 3.2306940555, 3.3040077686, 3.2746822834, 3.2746822834, 3.2649071216)
00:00:10.132 -> (3.3235580921, 3.2355816364, 3.3040077686, 3.2795698642, 3.2649071216, 3.2649071216)
00:00:10.251 -> (3.3333332538, 3.2697947025, 3.2991201877, 3.2795698642, 3.2942326068, 3.2746822834)
00:00:10.368 -> (3.3284456729, 3.2697947025, 3.3186705112, 3.2795698642, 3.2942326068, 3.2746822834)
00:00:10.483 -> (3.3284456729, 3.2600195407, 3.3088953495, 3.2795698642, 3.2844574451, 3.2649071216)
00:00:10.599 -> (3.3235580921, 3.2355816364, 3.3040077686, 3.2746822834, 3.2746822834, 3.2746822834)
00:00:10.715 -> (3.3284456729, 3.2306940555, 3.3040077686, 3.2795698642, 3.2649071216, 3.2649071216)
00:00:10.833 -> (3.3284456729, 3.2697947025, 3.3040077686, 3.2795698642, 3.2893450260, 3.2697947025)
00:00:10.950 -> (3.3284456729, 3.2697947025, 3.3137829303, 3.2746822834, 3.2893450260, 3.2697947025)
00:00:11.066 -> (3.3284456729, 3.2453567981, 3.3137829303, 3.2795698642, 3.2844574451, 3.2697947025)
00:00:11.182 -> (3.3284456729, 3.2355816364, 3.3040077686, 3.2795698642, 3.2746822834, 3.2649071216)
00:00:11.297 -> (3.3235580921, 3.2306940555, 3.2991201877, 3.2746822834, 3.2600195407, 3.2600195407)
00:00:11.416 -> (3.3333332538, 3.2649071216, 3.3088953495, 3.2844574451, 3.2844574451, 3.2697947025)
00:00:11.533 -> (3.3333332538, 3.2697947025, 3.3137829303, 3.2844574451, 3.2942326068, 3.2697947025)
00:00:11.649 -> (3.3284456729, 3.2502443790, 3.3137829303, 3.2893450260, 3.2844574451, 3.2697947025)
00:00:11.839 -> (3.3235580921, 3.1964809894, 3.3040077686, 3.2795698642, 3.2404692173, 3.2649071216)
00:00:11.955 -> (3.3333332538, 3.1964809894, 3.3088953495, 3.2844574451, 3.2355816364, 3.2649071216)
00:00:12.073 -> (3.3186705112, 3.1671555042, 3.2942326068, 3.2746822834, 3.2209188938, 3.2600195407)
00:00:12.190 -> (3.3284456729, 3.1720430850, 3.2893450260, 3.2746822834, 3.2209188938, 3.2600195407)
00:00:12.306 -> (3.3284456729, 3.1964809894, 3.3088953495, 3.2795698642, 3.2404692173, 3.2649071216)
00:00:12.422 -> (3.3284456729, 3.1915934085, 3.3040077686, 3.2844574451, 3.2404692173, 3.2649071216)
00:00:12.537 -> (3.3284456729, 3.1867058277, 3.3040077686, 3.2795698642, 3.2355816364, 3.2649071216)
00:00:12.656 -> (3.3137829303, 3.1769306659, 3.2942326068, 3.2697947025, 3.2209188938, 3.2551319599)
00:00:12.773 -> (3.3284456729, 3.1671555042, 3.2991201877, 3.2746822834, 3.2209188938, 3.2600195407)
00:00:12.889 -> (3.3333332538, 3.1964809894, 3.3088953495, 3.2844574451, 3.2258064746, 3.2649071216)
00:00:13.004 -> (3.3284456729, 3.1915934085, 3.2991201877, 3.2795698642, 3.2355816364, 3.2649071216)
00:00:13.120 -> (3.3333332538, 3.1867058277, 3.3088953495, 3.2844574451, 3.2404692173, 3.2697947025)
00:00:13.239 -> (3.3235580921, 3.1671555042, 3.2991201877, 3.2746822834, 3.2160313129, 3.2649071216)
00:00:13.355 -> (3.3235580921, 3.1769306659, 3.3088953495, 3.2795698642, 3.2258064746, 3.2649071216)
00:00:13.471 -> (3.3235580921, 3.1964809894, 3.2942326068, 3.2746822834, 3.2258064746, 3.2649071216)
00:00:13.587 -> (3.3333332538, 3.1964809894, 3.3040077686, 3.2844574451, 3.2453567981, 3.2649071216)
00:00:13.703 -> (3.3284456729, 3.1964809894, 3.3088953495, 3.2844574451, 3.2404692173, 3.2697947025)
00:00:13.821 -> (3.3235580921, 3.1720430850, 3.3040077686, 3.2697947025, 3.2209188938, 3.2600195407)
00:00:13.937 -> (3.3235580921, 3.1720430850, 3.3040077686, 3.2746822834, 3.2160313129, 3.2600195407)
00:00:14.054 -> (3.3284456729, 3.2013685703, 3.3040077686, 3.2795698642, 3.2306940555, 3.2697947025)
00:00:14.170 -> (3.3284456729, 3.1964809894, 3.3040077686, 3.2844574451, 3.2453567981, 3.2697947025)
00:00:14.285 -> (3.3333332538, 3.1915934085, 3.3088953495, 3.2795698642, 3.2355816364, 3.2600195407)
00:00:14.488 -> (3.3186705112, 3.1720430850, 3.3088953495, 3.2795698642, 3.2355816364, 3.2697947025)
00:00:14.605 -> (3.3235580921, 3.1720430850, 3.2991201877, 3.2746822834, 3.2258064746, 3.2551319599)
00:00:14.721 -> (3.3284456729, 3.1769306659, 3.2942326068, 3.2795698642, 3.2306940555, 3.2649071216)
00:00:14.836 -> (3.3235580921, 3.1671555042, 3.3040077686, 3.2795698642, 3.2306940555, 3.2649071216)
00:00:14.952 -> (3.3186705112, 3.1964809894, 3.3040077686, 3.2844574451, 3.2306940555, 3.2600195407)
00:00:15.071 -> (3.3186705112, 3.1671555042, 3.2795698642, 3.2649071216, 3.2160313129, 3.2453567981)
00:00:15.187 -> (3.3284456729, 3.1818182468, 3.3040077686, 3.2795698642, 3.2258064746, 3.2600195407)
00:00:15.303 -> (3.3235580921, 3.1818182468, 3.2991201877, 3.2697947025, 3.2209188938, 3.2600195407)
00:00:15.419 -> (3.3186705112, 3.1720430850, 3.2991201877, 3.2795698642, 3.2258064746, 3.2600195407)
00:00:15.536 -> (3.3284456729, 3.1769306659, 3.2991201877, 3.2795698642, 3.2258064746, 3.2697947025)
00:00:15.654 -> (3.3186705112, 3.1769306659, 3.3186705112, 3.2746822834, 3.2111437320, 3.2551319599)
00:00:15.770 -> (3.3235580921, 3.1769306659, 3.2844574451, 3.2795698642, 3.2355816364, 3.2600195407)
00:00:15.886 -> (3.3235580921, 3.1867058277, 3.2991201877, 3.2795698642, 3.2258064746, 3.2551319599)
00:00:16.002 -> (3.3284456729, 3.1720430850, 3.2991201877, 3.2844574451, 3.2306940555, 3.2649071216)
00:00:16.118 -> (3.3284456729, 3.1720430850, 3.3040077686, 3.2795698642, 3.2258064746, 3.2649071216)
00:00:16.237 -> (3.3235580921, 3.2062561511, 3.3137829303, 3.2893450260, 3.2355816364, 3.2649071216)
00:00:16.353 -> (3.3284456729, 3.2013685703, 3.2942326068, 3.2649071216, 3.2306940555, 3.2502443790)
00:00:16.468 -> (3.3186705112, 3.1720430850, 3.2991201877, 3.2746822834, 3.2258064746, 3.2502443790)
00:00:16.584 -> (3.3235580921, 3.1720430850, 3.2942326068, 3.2795698642, 3.2258064746, 3.2600195407)
00:00:16.701 -> (3.3284456729, 3.1671555042, 3.2991201877, 3.2844574451, 3.2306940555, 3.2649071216)
00:00:16.820 -> (3.3284456729, 3.2160313129, 3.3186705112, 3.2746822834, 3.2306940555, 3.2551319599)
00:00:17.013 -> (3.3284456729, 3.2013685703, 3.3137829303, 3.2844574451, 3.2551319599, 3.2697947025)
00:00:17.129 -> (3.3235580921, 3.2111437320, 3.3040077686, 3.2844574451, 3.2600195407, 3.2697947025)
00:00:17.246 -> (3.3333332538, 3.2209188938, 3.3137829303, 3.2893450260, 3.2697947025, 3.2697947025)
00:00:17.361 -> (3.3235580921, 3.2160313129, 3.3088953495, 3.2893450260, 3.2649071216, 3.2697947025)
00:00:17.480 -> (3.3333332538, 3.2013685703, 3.3040077686, 3.2893450260, 3.2453567981, 3.2649071216)
00:00:17.596 -> (3.3284456729, 3.2062561511, 3.3088953495, 3.2893450260, 3.2551319599, 3.2697947025)
00:00:17.713 -> (3.3333332538, 3.2111437320, 3.3040077686, 3.2893450260, 3.2600195407, 3.2746822834)
00:00:17.828 -> (3.3382208347, 3.2111437320, 3.3137829303, 3.2893450260, 3.2600195407, 3.2697947025)
00:00:17.944 -> (3.3382208347, 3.2209188938, 3.3137829303, 3.2893450260, 3.2697947025, 3.2746822834)
00:00:18.063 -> (3.3284456729, 3.2013685703, 3.3040077686, 3.2844574451, 3.2404692173, 3.2697947025)
00:00:18.179 -> (3.3284456729, 3.2013685703, 3.3088953495, 3.2893450260, 3.2502443790, 3.2697947025)
00:00:18.295 -> (3.3284456729, 3.2111437320, 3.3040077686, 3.2893450260, 3.2502443790, 3.2649071216)
00:00:18.411 -> (3.3333332538, 3.2111437320, 3.3088953495, 3.2893450260, 3.2551319599, 3.2697947025)
00:00:18.527 -> (3.3382208347, 3.2209188938, 3.3137829303, 3.2893450260, 3.2600195407, 3.2746822834)
00:00:18.646 -> (3.3235580921, 3.1867058277, 3.3040077686, 3.2795698642, 3.2453567981, 3.2697947025)
00:00:18.762 -> (3.3284456729, 3.1964809894, 3.3088953495, 3.2795698642, 3.2453567981, 3.2649071216)
00:00:18.878 -> (3.3382208347, 3.1964809894, 3.3088953495, 3.2893450260, 3.2551319599, 3.2697947025)
00:00:18.994 -> (3.3284456729, 3.2111437320, 3.3088953495, 3.2942326068, 3.2649071216, 3.2697947025)
00:00:19.109 -> (3.3284456729, 3.2062561511, 3.3040077686, 3.2893450260, 3.2600195407, 3.2697947025)
00:00:19.229 -> (3.3235580921, 3.1867058277, 3.2991201877, 3.2844574451, 3.2453567981, 3.2649071216)
