00:00:04.033 -> (3.0791788101, 3.0840663909, 3.0742912292, 3.0400781631, 3.0840663909, 3.0938415527)
00:00:04.140 -> (3.2942326068, 3.2942326068, 3.2844574451, 3.2551319599, 3.2942326068, 3.3088953495)
00:00:04.245 -> (3.3137829303, 3.3284456729, 3.3137829303, 3.2942326068, 3.3284456729, 3.3333332538)
00:00:04.352 -> (3.3284456729, 3.3284456729, 3.3186705112, 3.2893450260, 3.3333332538, 3.3382208347)
00:00:04.457 -> (3.3333332538, 3.3284456729, 3.3235580921, 3.2991201877, 3.3284456729, 3.3431084156)
00:00:04.563 -> (3.3333332538, 3.3333332538, 3.3186705112, 3.2844574451, 3.3333332538, 3.3431084156)
00:00:04.670 -> (3.3284456729, 3.3333332538, 3.3235580921, 3.3137829303, 3.3382208347, 3.3479959964)
00:00:04.775 -> (3.3333332538, 3.3333332538, 3.3284456729, 3.2991201877, 3.3333332538, 3.3431084156)
00:00:04.882 -> (3.3333332538, 3.3284456729, 3.3235580921, 3.3040077686, 3.3333332538, 3.3431084156)
00:00:04.987 -> (3.3333332538, 3.3284456729, 3.3235580921, 3.2942326068, 3.3333332538, 3.3382208347)
00:00:05.094 -> (3.3333332538, 3.3333332538, 3.3284456729, 3.3040077686, 3.3431084156, 3.3479959964)
00:00:05.200 -> (3.3333332538, 3.3333332538, 3.3235580921, 3.2893450260, 3.3333332538, 3.3431084156)
00:00:05.306 -> (3.3284456729, 3.3333332538, 3.3235580921, 3.3088953495, 3.3382208347, 3.3479959964)
00:00:05.412 -> (3.3235580921, 3.3431084156, 3.3284456729, 3.2649071216, 3.3382208347, 3.3431084156)
00:00:05.518 -> (3.3333332538, 3.3333332538, 3.3235580921, 3.2942326068, 3.3333332538, 3.3431084156)
00:00:05.624 -> (3.3333332538, 3.3333332538, 3.3284456729, 3.2893450260, 3.3382208347, 3.3479959964)
00:00:05.731 -> (3.3333332538, 3.3382208347, 3.3284456729, 3.2942326068, 3.3431084156, 3.3479959964)
00:00:05.836 -> (3.3382208347, 3.3333332538, 3.3186705112, 3.2942326068, 3.3333332538, 3.3431084156)
00:00:05.943 -> (3.3333332538, 3.3333332538, 3.3284456729, 3.3284456729, 3.3431084156, 3.3528835773)
00:00:06.048 -> (3.3382208347, 3.3333332538, 3.3186705112, 3.2600195407, 3.3382208347, 3.3479959964)
00:00:06.155 -> (3.3333332538, 3.3333332538, 3.3235580921, 3.2942326068, 3.3382208347, 3.3431084156)
00:00:06.261 -> (3.3333332538, 3.3333332538, 3.3235580921, 3.2942326068, 3.3333332538, 3.3431084156)
00:00:06.367 -> (3.3382208347, 3.3284456729, 3.3235580921, 3.2942326068, 3.3382208347, 3.3479959964)
00:00:06.473 -> (3.3382208347, 3.3284456729, 3.3235580921, 3.3137829303, 3.3382208347, 3.3479959964)
00:00:06.579 -> (3.3382208347, 3.3382208347, 3.3284456729, 3.2844574451, 3.3333332538, 3.3431084156)
00:00:06.685 -> (3.3235580921, 3.3284456729, 3.3235580921, 3.3528835773, 3.3333332538, 3.3431084156)
00:00:06.792 -> (3.3333332538, 3.3382208347, 3.3284456729, 3.2697947025, 3.3284456729, 3.3431084156)
