09-20-2024 13:40:42.574,-,SERIAL,"COM12 - 9600/8/N/1/N"

09-20-2024 13:40:42.622,4907,RECV,20202020352E
09-20-2024 13:40:42.623,4908,RECV,30
09-20-2024 13:40:42.683,4909,RECV,306720200D0A
09-20-2024 13:40:42.745,4910,RECV,20202020352E30306720200D0A
09-20-2024 13:40:42.870,4911,RECV,20202020352E30306720200D0A
09-20-2024 13:40:42.933,4912,RECV,20202020352E30306720200D0A
09-20-2024 13:40:43.058,4913,RECV,20202020352E30306720200D0A
09-20-2024 13:40:43.120,4914,RECV,20202020352E30306720200D0A
09-20-2024 13:40:43.245,4915,RECV,20202020352E30306720200D0A
09-20-2024 13:40:43.370,4916,RECV,20202020352E30306720200D0A
09-20-2024 13:40:43.433,4917,RECV,20202020352E30306720200D0A
09-20-2024 13:40:43.495,4918,RECV,20202020352E303067
09-20-2024 13:40:43.558,4919,RECV,20200D0A
09-20-2024 13:40:43.621,4920,RECV,20202020352E30306720200D0A
09-20-2024 13:40:43.683,4921,RECV,20202020352E30306720200D0A
09-20-2024 13:40:43.808,4922,RECV,20202020352E30306720200D0A
09-20-2024 13:40:43.933,4923,RECV,20202020352E30306720200D0A
09-20-2024 13:40:43.996,4924,RECV,20202020352E30306720
09-20-2024 13:40:44.058,4925,RECV,200D0A202020
09-20-2024 13:40:44.058,4926,RECV,20
09-20-2024 13:40:44.121,4927,RECV,352E30306720200D0A
09-20-2024 13:40:44.246,4928,RECV,20202020352E30306720200D0A
09-20-2024 13:40:44.308,4929,RECV,20202020352E30306720200D0A
09-20-2024 13:40:44.433,4930,RECV,20202020352E30306720200D0A2020202034
09-20-2024 13:40:44.433,4931,RECV,2E
09-20-2024 13:40:44.496,4932,RECV,39396720200D0A
09-20-2024 13:40:44.558,4933,RECV,20202020352E30306720200D0A
09-20-2024 13:40:44.683,4934,RECV,20202020352E30306720200D0A
09-20-2024 13:40:44.808,4935,RECV,20202020352E30306720200D0A
09-20-2024 13:40:44.871,4936,RECV,20202020352E30306720200D0A
09-20-2024 13:40:44.996,4937,RECV,20202020352E30306720200D0A
09-20-2024 13:40:45.058,4938,RECV,20202020352E30306720200D0A
09-20-2024 13:40:45.121,4939,RECV,20202020352E30306720200D
09-20-2024 13:40:45.183,4940,RECV,0A
09-20-2024 13:40:45.246,4941,RECV,20202020352E30306720200D0A
09-20-2024 13:40:45.308,4942,RECV,20202020352E30306720200D0A
09-20-2024 13:40:45.433,4943,RECV,20202020352E30306720200D0A
09-20-2024 13:40:45.558,4944,RECV,20202020352E30306720200D0A
09-20-2024 13:40:45.621,4945,RECV,20
09-20-2024 13:40:45.683,4946,RECV,202020352E30306720200D0A20202020352E
09-20-2024 13:40:45.746,4947,RECV,30306720200D0A
09-20-2024 13:40:45.871,4948,RECV,20202020352E30306720200D0A
09-20-2024 13:40:45.933,4949,RECV,20202020352E30306720200D0A
09-20-2024 13:40:46.058,4950,RECV,20202020352E30306720200D0A
09-20-2024 13:40:46.121,4951,RECV,20202020352E30306720200D0A
09-20-2024 13:40:46.246,4952,RECV,20202020352E30306720200D0A
09-20-2024 13:40:46.308,4953,RECV,20202020352E30306720200D
09-20-2024 13:40:46.308,4954,RECV,0A
09-20-2024 13:40:46.371,4955,RECV,20202020352E30306720200D0A
09-20-2024 13:40:46.496,4956,RECV,20202020352E30306720200D0A
09-20-2024 13:40:46.621,4957,RECV,20202020352E30306720200D0A
09-20-2024 13:40:46.746,4958,RECV,20202020352E30306720200D0A20202020
09-20-2024 13:40:46.808,4959,RECV,352E30306720200D0A
09-20-2024 13:40:46.871,4960,RECV,20202020352E30306720200D0A
09-20-2024 13:40:46.996,4961,RECV,20202020352E30306720200D0A
09-20-2024 13:40:47.058,4962,RECV,20202020352E30306720200D0A
09-20-2024 13:40:47.183,4963,RECV,20202020352E30306720200D0A
09-20-2024 13:40:47.246,4964,RECV,20202020
09-20-2024 13:40:47.308,4965,RECV,352E30306720200D0A
09-20-2024 13:40:47.371,4966,RECV,20202020352E30306720200D0A
09-20-2024 13:40:47.433,4967,RECV,20202020352E30306720200D0A
09-20-2024 13:40:47.558,4968,RECV,20202020352E30306720200D0A
09-20-2024 13:40:47.683,4969,RECV,20202020352E30306720200D0A
09-20-2024 13:40:47.746,4970,RECV,20202020352E30306720200D0A
09-20-2024 13:40:47.871,4971,RECV,20202020352E30306720200D0A
09-20-2024 13:40:47.933,4972,RECV,20202020352E30306720200D0A
09-20-2024 13:40:48.058,4973,RECV,20202020352E30306720200D0A
09-20-2024 13:40:48.121,4974,RECV,20202020352E30
09-20-2024 13:40:48.121,4975,RECV,3067
09-20-2024 13:40:48.183,4976,RECV,20200D0A20202020352E30306720200D
09-20-2024 13:40:48.183,4977,RECV,0A
09-20-2024 13:40:48.308,4978,RECV,20202020352E30306720200D0A
09-20-2024 13:40:48.433,4979,RECV,20202020352E30306720200D0A
09-20-2024 13:40:48.558,4980,RECV,20202020352E30306720200D0A
09-20-2024 13:40:48.621,4981,RECV,20202020352E30306720200D0A
09-20-2024 13:40:48.683,4982,RECV,20202020352E30306720200D
09-20-2024 13:40:48.746,4983,RECV,0A
09-20-2024 13:40:48.808,4984,RECV,20202020352E30306720200D0A
09-20-2024 13:40:48.933,4985,RECV,20202020352E30306720200D0A
09-20-2024 13:40:48.996,4986,RECV,20202020352E30306720200D0A
09-20-2024 13:40:49.121,4987,RECV,20202020352E30306720200D0A
09-20-2024 13:40:49.183,4988,RECV,20202020352E30306720200D0A
09-20-2024 13:40:49.308,4989,RECV,20202020352E30306720200D0A
09-20-2024 13:40:49.433,4990,RECV,20202020352E30306720200D0A
09-20-2024 13:40:49.496,4991,RECV,20202020352E30306720200D0A
09-20-2024 13:40:49.558,4992,RECV,20202020352E30306720200D0A
09-20-2024 13:40:49.683,4993,RECV,20202020352E30306720200D0A
09-20-2024 13:40:49.746,4994,RECV,20202020352E30306720200D0A
09-20-2024 13:40:49.870,4995,RECV,20202020
09-20-2024 13:40:49.933,4996,RECV,352E30306720200D0A
09-20-2024 13:40:49.995,4997,RECV,20202020352E30306720200D0A
09-20-2024 13:40:50.058,4998,RECV,20202020352E30306720200D0A
09-20-2024 13:40:50.183,4999,RECV,20202020352E30306720200D0A
09-20-2024 13:40:50.245,5000,RECV,20202020352E30306720200D0A
09-20-2024 13:40:50.370,5001,RECV,20202020352E30306720200D0A
09-20-2024 13:40:50.433,5002,RECV,20202020352E30306720200D0A
09-20-2024 13:40:50.495,5003,RECV,20202020352E3030672020
09-20-2024 13:40:50.558,5004,RECV,0D0A
09-20-2024 13:40:50.620,5005,RECV,20
09-20-2024 13:40:50.683,5006,RECV,202020352E30306720200D0A
09-20-2024 13:40:50.745,5007,RECV,20202020352E30306720200D0A
09-20-2024 13:40:50.870,5008,RECV,20202020352E30306720200D0A
09-20-2024 13:40:50.933,5009,RECV,20202020352E30306720200D0A
09-20-2024 13:40:50.995,5010,RECV,20202020352E30306720200D0A
09-20-2024 13:40:51.120,5011,RECV,20202020352E30306720200D0A
09-20-2024 13:40:51.183,5012,RECV,20202020352E30306720200D0A
09-20-2024 13:40:51.308,5013,RECV,20202020352E30306720200D0A
09-20-2024 13:40:51.433,5014,RECV,20202020352E30306720200D0A
09-20-2024 13:40:51.495,5015,RECV,20202020352E30306720200D0A
09-20-2024 13:40:51.558,5016,RECV,2020
09-20-2024 13:40:51.620,5017,RECV,2020352E30306720200D0A
09-20-2024 13:40:51.683,5018,RECV,20202020352E30306720200D0A
09-20-2024 13:40:51.745,5019,RECV,20202020352E3030
09-20-2024 13:40:51.808,5020,RECV,6720200D0A
09-20-2024 13:40:51.870,5021,RECV,20202020352E30306720200D0A
09-20-2024 13:40:51.995,5022,RECV,20202020352E30306720200D0A
09-20-2024 13:40:52.058,5023,RECV,20202020352E30306720200D0A
09-20-2024 13:40:52.183,5024,RECV,20202020352E30306720200D0A
09-20-2024 13:40:52.308,5025,RECV,20202020352E30306720200D0A
09-20-2024 13:40:52.371,5026,RECV,20202020352E30306720200D0A
09-20-2024 13:40:52.433,5027,RECV,2E
09-20-2024 13:40:52.433,5028,RECV,30
09-20-2024 13:40:52.433,5029,RECV,2020202035
09-20-2024 13:40:52.496,5030,RECV,306720200D0A
09-20-2024 13:40:52.558,5031,RECV,20202020352E30306720200D0A
09-20-2024 13:40:52.620,5032,RECV,20202020352E30306720200D0A
09-20-2024 13:40:52.746,5033,RECV,20202020352E30306720200D0A
09-20-2024 13:40:52.808,5034,RECV,20202020342E39396720200D0A
09-20-2024 13:40:52.933,5035,RECV,20202020342E39396720200D0A
09-20-2024 13:40:53.058,5036,RECV,20202020352E30306720200D0A
09-20-2024 13:40:53.183,5037,RECV,20202020352E30306720200D0A2020202035
09-20-2024 13:40:53.245,5038,RECV,2E30306720200D0A
09-20-2024 13:40:53.370,5039,RECV,20202020352E30306720200D0A
09-20-2024 13:40:53.433,5040,RECV,20202020352E30306720200D0A
09-20-2024 13:40:53.558,5041,RECV,20202020352E30306720200D0A
09-20-2024 13:40:53.620,5042,RECV,20202020352E30306720200D0A
09-20-2024 13:40:53.683,5043,RECV,20202020352E30306720200D0A
09-20-2024 13:40:53.808,5044,RECV,20202020352E30306720200D0A
09-20-2024 13:40:53.870,5045,RECV,20202020352E303067
09-20-2024 13:40:53.933,5046,RECV,20200D0A
09-20-2024 13:40:54.058,5047,RECV,20202020352E30306720200D0A
09-20-2024 13:40:54.120,5048,RECV,20202020352E30306720200D0A
09-20-2024 13:40:54.183,5049,RECV,20202020352E30306720200D0A
09-20-2024 13:40:54.308,5050,RECV,20202020352E30306720200D0A
09-20-2024 13:40:54.370,5051,RECV,20202020352E30306720200D0A
09-20-2024 13:40:54.495,5052,RECV,20202020352E30306720200D0A
09-20-2024 13:40:54.558,5053,RECV,20202020352E30306720200D0A
09-20-2024 13:40:54.683,5054,RECV,20202020352E30306720200D0A
09-20-2024 13:40:54.808,5055,RECV,20202020352E30306720200D0A
09-20-2024 13:40:54.870,5056,RECV,20202020352E30306720200D0A
09-20-2024 13:40:54.995,5057,RECV,20202020352E30306720200D0A
09-20-2024 13:40:55.058,5058,RECV,20202020352E30306720200D0A
09-20-2024 13:40:55.183,5059,RECV,20202020352E30306720200D0A
09-20-2024 13:40:55.245,5060,RECV,20202020352E30306720200D0A
09-20-2024 13:40:55.308,5061,RECV,20202020352E30306720
09-20-2024 13:40:55.370,5062,RECV,200D0A
09-20-2024 13:40:55.433,5063,RECV,20202020352E30306720200D0A
09-20-2024 13:40:55.495,5064,RECV,20202020352E30306720200D0A
09-20-2024 13:40:55.620,5065,RECV,20202020352E30
09-20-2024 13:40:55.683,5066,RECV,306720200D0A20
09-20-2024 13:40:55.745,5067,RECV,202020352E30306720200D0A
09-20-2024 13:40:55.870,5068,RECV,20202020352E30306720200D0A
09-20-2024 13:40:55.933,5069,RECV,20202020352E30306720200D0A
09-20-2024 13:40:55.995,5070,RECV,20202020352E30306720200D0A
09-20-2024 13:40:56.120,5071,RECV,20202020352E30306720200D0A
09-20-2024 13:40:56.183,5072,RECV,2020202035
09-20-2024 13:40:56.245,5073,RECV,2E30306720200D0A
09-20-2024 13:40:56.308,5074,RECV,20202020352E30306720200D0A
09-20-2024 13:40:56.370,5075,RECV,20202020352E30306720200D0A
09-20-2024 13:40:56.495,5076,RECV,20202020352E30306720200D0A
09-20-2024 13:40:56.620,5077,RECV,20202020352E30306720200D0A
09-20-2024 13:40:56.683,5079,RECV,35
09-20-2024 13:40:56.683,5078,RECV,20202020
09-20-2024 13:40:56.745,5080,RECV,2E30306720200D0A20202020352E303067
09-20-2024 13:40:56.745,5081,RECV,20
09-20-2024 13:40:56.808,5082,RECV,200D0A
09-20-2024 13:40:56.870,5083,RECV,20202020352E30306720200D0A
09-20-2024 13:40:56.995,5084,RECV,20202020352E30306720200D0A
09-20-2024 13:40:57.058,5085,RECV,20202020352E30306720200D0A
09-20-2024 13:40:57.183,5086,RECV,20202020352E30306720200D0A
09-20-2024 13:40:57.245,5087,RECV,20202020352E303067
09-20-2024 13:40:57.245,5088,RECV,20
09-20-2024 13:40:57.308,5089,RECV,200D0A
09-20-2024 13:40:57.370,5090,RECV,20202020352E30306720200D0A
09-20-2024 13:40:57.433,5091,RECV,20202020352E30306720200D0A
09-20-2024 13:40:57.558,5092,RECV,20202020352E30306720200D0A
09-20-2024 13:40:57.683,5093,RECV,20202020352E30306720200D0A
09-20-2024 13:40:57.745,5094,RECV,20202020352E30306720
09-20-2024 13:40:57.808,5095,RECV,200D0A20202020352E30306720200D0A
09-20-2024 13:40:57.932,5096,RECV,20202020352E30306720200D0A
09-20-2024 13:40:58.057,5097,RECV,20202020352E30306720200D0A
09-20-2024 13:40:58.120,5098,RECV,20202020352E30306720200D0A
09-20-2024 13:40:58.182,5099,RECV,2020
09-20-2024 13:40:58.245,5100,RECV,2020352E30306720200D0A
09-20-2024 13:40:58.370,5101,RECV,20202020352E30306720200D0A
09-20-2024 13:40:58.432,5102,RECV,20202020352E30306720200D0A
09-20-2024 13:40:58.495,5103,RECV,20202020352E30306720200D0A
09-20-2024 13:40:58.620,5104,RECV,20202020352E30306720200D0A
09-20-2024 13:40:58.682,5105,RECV,20202020352E30306720200D0A
09-20-2024 13:40:58.807,5106,RECV,20202020352E30306720200D0A
09-20-2024 13:40:58.870,5107,RECV,20202020352E30306720200D0A
09-20-2024 13:40:58.995,5108,RECV,20202020352E30306720200D0A
09-20-2024 13:40:59.120,5109,RECV,20202020352E30306720200D0A
09-20-2024 13:40:59.182,5110,RECV,20202020352E3030672020
09-20-2024 13:40:59.245,5111,RECV,0D0A20202020352E30306720200D0A
09-20-2024 13:40:59.370,5112,RECV,20202020352E
09-20-2024 13:40:59.432,5113,RECV,30306720200D0A20202020352E3030672020
09-20-2024 13:40:59.495,5114,RECV,0D0A
09-20-2024 13:40:59.557,5115,RECV,20202020352E30306720200D0A
09-20-2024 13:40:59.682,5116,RECV,20202020352E30306720200D0A
09-20-2024 13:40:59.745,5117,RECV,20202020352E3030
09-20-2024 13:40:59.807,5118,RECV,6720200D0A20
09-20-2024 13:40:59.870,5119,RECV,202020352E30306720200D0A
09-20-2024 13:40:59.932,5120,RECV,20202020352E30306720200D0A
09-20-2024 13:41:00.057,5121,RECV,20202020352E30306720200D0A
09-20-2024 13:41:00.182,5122,RECV,20202020352E30306720200D0A
09-20-2024 13:41:00.245,5123,RECV,20202020352E30306720200D0A
09-20-2024 13:41:00.307,5124,RECV,20
09-20-2024 13:41:00.370,5125,RECV,202020352E30306720200D0A
09-20-2024 13:41:00.433,5126,RECV,20202020352E30306720200D0A
09-20-2024 13:41:00.495,5127,RECV,20202020352E30306720200D0A
09-20-2024 13:41:00.620,5128,RECV,20202020352E30306720200D0A
09-20-2024 13:41:00.745,5129,RECV,20202020352E30306720200D0A
09-20-2024 13:41:00.808,5130,RECV,2020
09-20-2024 13:41:00.870,5131,RECV,2020352E30306720200D0A
09-20-2024 13:41:00.933,5132,RECV,20202020352E30306720200D0A
09-20-2024 13:41:01.058,5133,RECV,20202020352E30306720200D0A
09-20-2024 13:41:01.120,5134,RECV,20202020352E30306720200D0A
