09-14-2024 11:40:24.668,-,SERIAL,"COM9 - 9600/8/N/1/N"

09-14-2024 11:40:24.701,1144,RECV,20202020312E39396720200D0A
09-14-2024 11:40:24.768,1145,RECV,20202020312E39396720200D0A
09-14-2024 11:40:24.868,1146,RECV,20202020312E39396720200D0A
09-14-2024 11:40:24.968,1147,RECV,20202020312E39396720200D0A
09-14-2024 11:40:25.018,1148,RECV,20202020312E39396720200D0A
09-14-2024 11:40:25.184,1149,RECV,20202020312E39396720200D0A
09-14-2024 11:40:25.235,1150,RECV,20202020312E39396720200D0A
09-14-2024 11:40:25.286,1151,RECV,20202020312E39396720200D0A
09-14-2024 11:40:25.414,1152,RECV,20202020312E393967
09-14-2024 11:40:25.468,1153,RECV,20200D0A
09-14-2024 11:40:25.518,1154,RECV,20202020312E39396720200D0A
09-14-2024 11:40:25.635,1155,RECV,20202020312E39396720200D0A
09-14-2024 11:40:25.685,1156,RECV,20202020312E39396720200D0A
09-14-2024 11:40:25.785,1157,RECV,20202020312E39396720200D0A
09-14-2024 11:40:25.885,1158,RECV,20202020312E39396720200D0A
09-14-2024 11:40:25.936,1159,RECV,20202020312E39396720200D0A
09-14-2024 11:40:26.051,1160,RECV,20202020312E39396720200D0A
09-14-2024 11:40:26.152,1161,RECV,20202020312E39396720200D0A
09-14-2024 11:40:26.202,1162,RECV,20202020312E39396720200D0A
09-14-2024 11:40:26.318,1163,RECV,20202020312E39396720200D0A
09-14-2024 11:40:26.419,1164,RECV,20202020312E39396720200D0A
09-14-2024 11:40:26.469,1165,RECV,20202020312E3939
09-14-2024 11:40:26.535,1166,RECV,6720200D0A
09-14-2024 11:40:26.636,1167,RECV,20202020312E39396720200D0A
09-14-2024 11:40:26.692,1168,RECV,20202020312E39396720200D0A
09-14-2024 11:40:26.803,1169,RECV,20202020312E39396720200D0A
09-14-2024 11:40:26.853,1170,RECV,20202020312E39396720200D0A
09-14-2024 11:40:26.970,1171,RECV,20202020312E39396720200D0A
09-14-2024 11:40:27.070,1172,RECV,20202020312E39396720200D0A
09-14-2024 11:40:27.136,1173,RECV,20202020312E39396720200D0A
09-14-2024 11:40:27.237,1174,RECV,20202020312E39396720200D0A
09-14-2024 11:40:27.352,1175,RECV,20202020322E30306720200D0A
09-14-2024 11:40:27.402,1176,RECV,20202020322E30306720200D0A
09-14-2024 11:40:27.529,1177,RECV,20202020322E30306720200D0A
09-14-2024 11:40:27.646,1178,RECV,20202020312E39396720200D0A
09-14-2024 11:40:27.709,1179,RECV,20202020312E39396720200D0A
09-14-2024 11:40:27.771,1180,RECV,20202020312E39396720
09-14-2024 11:40:27.834,1181,RECV,200D0A
09-14-2024 11:40:27.886,1182,RECV,20202020312E39396720200D0A
09-14-2024 11:40:27.951,1183,RECV,20202020312E39396720200D0A
09-14-2024 11:40:28.076,1184,RECV,20202020312E39396720200D0A
09-14-2024 11:40:28.201,1185,RECV,20202020312E39396720200D0A
09-14-2024 11:40:28.201,1186,RECV,20
09-14-2024 11:40:28.264,1187,RECV,202020312E39396720200D0A
09-14-2024 11:40:28.321,1189,RECV,20
09-14-2024 11:40:28.321,1188,RECV,20202020312E39396720
09-14-2024 11:40:28.371,1190,RECV,0D0A
09-14-2024 11:40:28.436,1191,RECV,20202020312E39396720200D0A
09-14-2024 11:40:28.487,1192,RECV,20202020312E3939672020
09-14-2024 11:40:28.536,1193,RECV,0D0A
09-14-2024 11:40:28.587,1194,RECV,202020
09-14-2024 11:40:28.638,1195,RECV,20312E39396720200D0A
09-14-2024 11:40:28.738,1196,RECV,20202020312E39396720200D0A
09-14-2024 11:40:28.803,1197,RECV,20202020312E39396720200D0A
09-14-2024 11:40:28.904,1198,RECV,20202020312E39396720200D0A
09-14-2024 11:40:28.956,1199,RECV,20202020312E39396720200D0A
09-14-2024 11:40:29.071,1200,RECV,20202020312E39396720
09-14-2024 11:40:29.122,1201,RECV,200D0A
09-14-2024 11:40:29.187,1202,RECV,20202020312E39396720200D0A
09-14-2024 11:40:29.288,1203,RECV,20202020312E39396720200D0A
09-14-2024 11:40:29.353,1204,RECV,20202020312E39396720200D0A
09-14-2024 11:40:29.455,1205,RECV,20202020312E39396720200D0A
09-14-2024 11:40:29.505,1206,RECV,20202020322E30306720200D0A
09-14-2024 11:40:29.620,1207,RECV,20202020322E30306720200D0A
09-14-2024 11:40:29.722,1208,RECV,20202020312E39396720200D0A
09-14-2024 11:40:29.772,1209,RECV,20202020312E39396720200D
09-14-2024 11:40:29.837,1210,RECV,0A
09-14-2024 11:40:29.888,1211,RECV,20202020312E39396720200D0A
09-14-2024 11:40:29.989,1212,RECV,20202020312E3939672020
09-14-2024 11:40:29.989,1213,RECV,0D
09-14-2024 11:40:30.054,1214,RECV,0A20202020312E39396720200D0A
09-14-2024 11:40:30.155,1215,RECV,20202020312E39396720200D
09-14-2024 11:40:30.221,1216,RECV,0A
09-14-2024 11:40:30.272,1217,RECV,20202020312E39396720200D0A
09-14-2024 11:40:30.337,1218,RECV,20202020312E39396720200D0A
09-14-2024 11:40:30.454,1219,RECV,20202020312E39396720200D0A
09-14-2024 11:40:30.579,1220,RECV,20202020312E39396720200D0A
09-14-2024 11:40:30.636,1221,RECV,20202020312E39396720200D0A
09-14-2024 11:40:30.751,1222,RECV,20202020312E39396720200D0A
09-14-2024 11:40:30.806,1223,RECV,2020202031
09-14-2024 11:40:30.868,1224,RECV,2E39396720200D0A20202020312E3939672020
09-14-2024 11:40:30.931,1225,RECV,0D0A
09-14-2024 11:40:30.993,1226,RECV,20202020312E39396720200D0A
09-14-2024 11:40:31.106,1227,RECV,20202020312E39396720200D0A
09-14-2024 11:40:31.168,1228,RECV,20202020312E39396720200D0A
09-14-2024 11:40:31.293,1229,RECV,20202020312E39396720200D0A
09-14-2024 11:40:31.355,1230,RECV,20202020312E
09-14-2024 11:40:31.406,1231,RECV,39396720200D0A
09-14-2024 11:40:31.456,1232,RECV,20202020312E39396720200D0A
09-14-2024 11:40:31.557,1233,RECV,20202020312E39396720200D0A
09-14-2024 11:40:31.657,1234,RECV,20202020312E39396720200D0A
09-14-2024 11:40:31.722,1235,RECV,20202020322E30306720200D0A
09-14-2024 11:40:31.823,1236,RECV,20202020322E30306720200D0A
09-14-2024 11:40:31.923,1237,RECV,20202020322E30306720200D
09-14-2024 11:40:31.989,1238,RECV,0A20202020322E30306720200D0A
09-14-2024 11:40:32.090,1239,RECV,20202020322E30306720200D0A
09-14-2024 11:40:32.207,1240,RECV,20202020322E30306720200D0A
09-14-2024 11:40:32.257,1241,RECV,20202020322E30306720200D0A
09-14-2024 11:40:32.359,1242,RECV,20202020322E30
09-14-2024 11:40:32.422,1243,RECV,306720200D0A
09-14-2024 11:40:32.473,1244,RECV,20202020322E30306720200D0A
09-14-2024 11:40:32.524,1245,RECV,20202020322E30
09-14-2024 11:40:32.524,1246,RECV,30
09-14-2024 11:40:32.574,1247,RECV,6720200D0A
09-14-2024 11:40:32.690,1248,RECV,20202020322E30306720200D0A
09-14-2024 11:40:32.740,1249,RECV,20202020322E30306720200D0A
09-14-2024 11:40:32.841,1250,RECV,20202020322E30306720200D0A
09-14-2024 11:40:32.891,1251,RECV,20202020322E30
09-14-2024 11:40:32.941,1252,RECV,306720200D0A
09-14-2024 11:40:33.057,1253,RECV,20202020322E30306720200D0A
09-14-2024 11:40:33.107,1254,RECV,20202020322E30306720200D0A
09-14-2024 11:40:33.207,1255,RECV,20202020322E30306720200D
09-14-2024 11:40:33.258,1256,RECV,0A
09-14-2024 11:40:33.309,1257,RECV,20202020322E30306720200D0A
09-14-2024 11:40:33.373,1258,RECV,20202020322E30306720200D0A
09-14-2024 11:40:33.490,1259,RECV,20202020322E30306720200D0A
09-14-2024 11:40:33.541,1260,RECV,20202020322E30
09-14-2024 11:40:33.591,1261,RECV,306720200D0A
09-14-2024 11:40:33.641,1262,RECV,20202020322E30306720200D0A
09-14-2024 11:40:33.757,1263,RECV,20202020322E30306720200D0A
09-14-2024 11:40:33.874,1264,RECV,20202020322E30306720200D0A
09-14-2024 11:40:33.925,1265,RECV,20202020322E30306720200D0A
09-14-2024 11:40:33.991,1266,RECV,2020202032
09-14-2024 11:40:34.042,1267,RECV,2E30306720200D0A
09-14-2024 11:40:34.157,1268,RECV,20202020322E30306720200D0A
09-14-2024 11:40:34.208,1269,RECV,20202020
09-14-2024 11:40:34.259,1270,RECV,322E30306720200D0A
09-14-2024 11:40:34.310,1271,RECV,20202020322E30306720200D0A
09-14-2024 11:40:34.375,1272,RECV,2020202032
09-14-2024 11:40:34.425,1273,RECV,2E30306720200D0A
09-14-2024 11:40:34.488,1274,RECV,20202020322E303067
09-14-2024 11:40:34.550,1275,RECV,20200D0A20202020322E30306720200D0A
09-14-2024 11:40:34.675,1276,RECV,20202020322E30306720200D0A
09-14-2024 11:40:34.800,1277,RECV,20202020322E30306720200D0A
09-14-2024 11:40:34.863,1278,RECV,20202020322E30306720200D0A
09-14-2024 11:40:34.925,1279,RECV,20202020322E30306720200D0A
09-14-2024 11:40:35.050,1280,RECV,20202020322E30306720200D0A
09-14-2024 11:40:35.109,1281,RECV,20
09-14-2024 11:40:35.172,1282,RECV,202020312E39396720200D0A20202020312E
09-14-2024 11:40:35.172,1283,RECV,39
09-14-2024 11:40:35.227,1284,RECV,396720200D0A
09-14-2024 11:40:35.290,1285,RECV,20202020312E39396720200D0A
09-14-2024 11:40:35.409,1286,RECV,20202020312E39396720200D0A
09-14-2024 11:40:35.458,1287,RECV,20202020312E39
09-14-2024 11:40:35.509,1288,RECV,396720200D0A
09-14-2024 11:40:35.610,1289,RECV,20202020312E39396720200D0A
09-14-2024 11:40:35.676,1290,RECV,20202020312E
09-14-2024 11:40:35.726,1291,RECV,39396720200D0A
09-14-2024 11:40:35.776,1292,RECV,20202020312E39396720200D0A
09-14-2024 11:40:35.892,1293,RECV,20202020312E39396720200D0A
09-14-2024 11:40:35.993,1294,RECV,20202020312E39396720200D0A
09-14-2024 11:40:36.043,1295,RECV,20202020312E39396720200D0A
09-14-2024 11:40:36.159,1296,RECV,20202020312E39396720200D0A
09-14-2024 11:40:36.260,1297,RECV,20202020312E39396720200D0A
09-14-2024 11:40:36.327,1298,RECV,20202020312E39396720200D0A
09-14-2024 11:40:36.442,1299,RECV,20202020312E39396720200D0A
09-14-2024 11:40:36.543,1300,RECV,20202020312E39396720200D0A
09-14-2024 11:40:36.594,1301,RECV,20202020312E39396720200D0A
09-14-2024 11:40:36.659,1302,RECV,20
09-14-2024 11:40:36.710,1303,RECV,202020322E30306720200D0A
09-14-2024 11:40:36.811,1304,RECV,20202020312E39396720200D0A
09-14-2024 11:40:36.876,1305,RECV,20202020312E39396720200D0A
09-14-2024 11:40:36.977,1306,RECV,20202020312E39396720200D0A
09-14-2024 11:40:37.093,1307,RECV,20202020322E30306720200D0A
09-14-2024 11:40:37.144,1308,RECV,20202020312E39396720200D0A
09-14-2024 11:40:37.244,1309,RECV,20202020312E39396720200D0A
09-14-2024 11:40:37.294,1310,RECV,20202020312E39396720200D0A
09-14-2024 11:40:37.475,1311,RECV,20202020312E39396720200D0A
09-14-2024 11:40:37.526,1312,RECV,20202020312E39396720200D0A
09-14-2024 11:40:37.588,1313,RECV,20202020312E39396720200D0A
09-14-2024 11:40:37.713,1314,RECV,20202020312E39396720200D0A
09-14-2024 11:40:37.776,1315,RECV,20202020312E39396720200D0A
09-14-2024 11:40:37.894,1316,RECV,20202020312E39396720200D0A
09-14-2024 11:40:37.956,1317,RECV,20
09-14-2024 11:40:38.008,1318,RECV,202020312E39396720200D0A
09-14-2024 11:40:38.061,1319,RECV,20202020312E39396720200D0A
09-14-2024 11:40:38.162,1320,RECV,20202020312E39396720200D0A
09-14-2024 11:40:38.276,1321,RECV,20202020312E39396720200D0A
09-14-2024 11:40:38.327,1322,RECV,20202020312E39396720200D0A
09-14-2024 11:40:38.442,1323,RECV,20202020312E39396720200D0A
09-14-2024 11:40:38.544,1324,RECV,20202020312E39396720200D0A
09-14-2024 11:40:38.596,1325,RECV,20202020312E39396720200D0A
09-14-2024 11:40:38.708,1326,RECV,2020
09-14-2024 11:40:38.759,1327,RECV,2020312E39396720200D0A
09-14-2024 11:40:38.812,1328,RECV,20202020312E39396720200D0A
09-14-2024 11:40:38.912,1329,RECV,20202020312E39396720200D0A
09-14-2024 11:40:38.975,1330,RECV,20202020312E39396720200D0A
09-14-2024 11:40:39.093,1331,RECV,20202020312E39396720200D0A
09-14-2024 11:40:39.196,1332,RECV,20202020312E39396720200D0A
09-14-2024 11:40:39.246,1333,RECV,20202020312E39396720200D0A
09-14-2024 11:40:39.362,1334,RECV,20202020312E39396720200D0A
09-14-2024 11:40:39.426,1335,RECV,2020202031
09-14-2024 11:40:39.479,1336,RECV,2E39396720200D0A
09-14-2024 11:40:39.542,1337,RECV,20202020312E39396720200D0A
09-14-2024 11:40:39.647,1338,RECV,20202020312E39396720200D0A
09-14-2024 11:40:39.710,1339,RECV,20202020312E39396720200D0A
09-14-2024 11:40:39.775,1340,RECV,20202020312E39396720200D0A
09-14-2024 11:40:39.943,1341,RECV,20202020312E39396720200D0A20202020
09-14-2024 11:40:39.995,1342,RECV,312E39396720200D0A
09-14-2024 11:40:40.097,1343,RECV,20202020312E39396720200D0A
09-14-2024 11:40:40.160,1344,RECV,202020
