09-14-2024 13:01:13.670,-,SERIAL,"COM9 - 9600/8/N/1/N"

09-14-2024 13:01:13.770,1298,RECV,20202020312E39396720200D0A
09-14-2024 13:01:13.884,1299,RECV,20202020312E39396720200D0A
09-14-2024 13:01:13.937,1300,RECV,20202020312E39396720200D0A
09-14-2024 13:01:14.054,1301,RECV,20202020312E39396720200D0A
09-14-2024 13:01:14.166,1302,RECV,20202020312E39396720200D0A
09-14-2024 13:01:14.220,1303,RECV,20202020312E39396720200D0A
09-14-2024 13:01:14.320,1304,RECV,2020202031
09-14-2024 13:01:14.370,1305,RECV,2E39396720200D0A
09-14-2024 13:01:14.432,1306,RECV,20202020312E39396720200D0A
09-14-2024 13:01:14.487,1307,RECV,20202020312E39396720200D0A
09-14-2024 13:01:14.600,1308,RECV,20202020312E39396720200D0A
09-14-2024 13:01:14.718,1309,RECV,20202020312E39396720200D0A
09-14-2024 13:01:14.769,1310,RECV,20202020
09-14-2024 13:01:14.821,1311,RECV,312E39396720200D0A
09-14-2024 13:01:14.882,1312,RECV,20202020312E39396720200D0A
09-14-2024 13:01:14.935,1313,RECV,2020202031
09-14-2024 13:01:14.987,1314,RECV,2E39396720200D0A
09-14-2024 13:01:15.050,1315,RECV,20202020322E3030672020
09-14-2024 13:01:15.100,1316,RECV,0D0A2020202031
09-14-2024 13:01:15.151,1317,RECV,2E39396720200D0A
09-14-2024 13:01:15.218,1318,RECV,20202020312E39396720200D0A
09-14-2024 13:01:15.321,1319,RECV,20202020312E39
09-14-2024 13:01:15.371,1320,RECV,396720200D0A20
09-14-2024 13:01:15.434,1321,RECV,202020312E39396720200D0A
09-14-2024 13:01:15.485,1322,RECV,20202020312E
09-14-2024 13:01:15.538,1323,RECV,39396720200D0A
09-14-2024 13:01:15.600,1324,RECV,20202020312E39396720200D
09-14-2024 13:01:15.653,1325,RECV,0A
09-14-2024 13:01:15.717,1326,RECV,20202020312E39396720200D0A
09-14-2024 13:01:15.770,1327,RECV,202020
09-14-2024 13:01:15.833,1328,RECV,20312E39396720200D0A
09-14-2024 13:01:15.886,1329,RECV,20202020312E39396720200D0A
09-14-2024 13:01:15.988,1330,RECV,20202020312E39396720200D0A
09-14-2024 13:01:16.088,1331,RECV,20202020312E39396720200D0A
09-14-2024 13:01:16.150,1332,RECV,20202020312E39396720200D0A
09-14-2024 13:01:16.266,1333,RECV,20202020312E39396720200D0A
09-14-2024 13:01:16.369,1334,RECV,20202020312E39396720200D0A
09-14-2024 13:01:16.431,1335,RECV,20202020312E39396720200D0A
09-14-2024 13:01:16.489,1336,RECV,20202020312E39396720200D0A
09-14-2024 13:01:16.605,1337,RECV,20202020312E
09-14-2024 13:01:16.656,1338,RECV,39396720200D0A
09-14-2024 13:01:16.706,1339,RECV,20202020312E39396720200D0A
09-14-2024 13:01:16.769,1340,RECV,20202020
09-14-2024 13:01:16.820,1341,RECV,312E39396720200D0A
09-14-2024 13:01:16.882,1342,RECV,20202020312E3939
09-14-2024 13:01:16.945,1343,RECV,6720200D0A20202020312E39396720200D0A
09-14-2024 13:01:17.071,1344,RECV,20202020312E39396720200D0A
09-14-2024 13:01:17.196,1345,RECV,20202020312E39396720200D0A
09-14-2024 13:01:17.258,1346,RECV,20202020312E39396720200D0A
09-14-2024 13:01:17.371,1347,RECV,20202020312E39396720200D0A
09-14-2024 13:01:17.434,1348,RECV,20202020312E39396720200D0A
09-14-2024 13:01:17.554,1349,RECV,20202020312E39396720200D0A
09-14-2024 13:01:17.616,1350,RECV,20202020312E39396720200D0A
09-14-2024 13:01:17.738,1351,RECV,20202020312E39396720200D0A
09-14-2024 13:01:17.803,1352,RECV,20202020312E39396720200D0A
09-14-2024 13:01:17.917,1353,RECV,20202020312E39396720200D0A
09-14-2024 13:01:17.969,1354,RECV,20
09-14-2024 13:01:18.023,1355,RECV,202020312E39396720200D0A
09-14-2024 13:01:18.085,1356,RECV,20202020312E39396720200D0A
09-14-2024 13:01:18.136,1357,RECV,2020
09-14-2024 13:01:18.136,1358,RECV,20
09-14-2024 13:01:18.188,1359,RECV,20312E39396720200D0A
