00:00:00.010 -> (3.3137829303, 3.1622679233, 3.2795698642, 3.2600195407, 3.2942326068, 3.2502443790)
00:00:00.133 -> (3.3040077686, 3.0791788101, 3.2649071216, 3.2453567981, 3.2551319599, 3.2404692173)
00:00:00.241 -> (3.2942326068, 3.1182794570, 3.2649071216, 3.2306940555, 3.2600195407, 3.2355816364)
00:00:00.348 -> (3.2991201877, 3.0889539718, 3.2649071216, 3.2453567981, 3.2600195407, 3.2453567981)
00:00:00.454 -> (3.2991201877, 3.0694036483, 3.2453567981, 3.2355816364, 3.2551319599, 3.2355816364)
00:00:00.563 -> (3.3040077686, 3.1036167144, 3.2746822834, 3.2453567981, 3.2600195407, 3.2453567981)
00:00:00.666 -> (3.2991201877, 3.0840663909, 3.2649071216, 3.2453567981, 3.2502443790, 3.2453567981)
00:00:00.772 -> (3.2893450260, 3.0987291336, 3.2600195407, 3.2306940555, 3.2502443790, 3.2355816364)
00:00:00.878 -> (3.3088953495, 3.1427175998, 3.2697947025, 3.2453567981, 3.2697947025, 3.2502443790)
00:00:00.985 -> (3.2942326068, 3.0694036483, 3.2697947025, 3.2355816364, 3.2404692173, 3.2404692173)
00:00:01.093 -> (3.2991201877, 3.1524927616, 3.2795698642, 3.2453567981, 3.2649071216, 3.2453567981)
00:00:01.197 -> (3.3040077686, 3.1085042953, 3.2649071216, 3.2453567981, 3.2551319599, 3.2453567981)
00:00:01.302 -> (3.2844574451, 3.0791788101, 3.2893450260, 3.2453567981, 3.2306940555, 3.2258064746)
00:00:01.409 -> (3.3040077686, 3.1573803424, 3.2795698642, 3.2453567981, 3.2697947025, 3.2502443790)
00:00:01.515 -> (3.2991201877, 3.0987291336, 3.2649071216, 3.2404692173, 3.2453567981, 3.2453567981)
00:00:01.705 -> (3.2893450260, 3.1133918762, 3.2600195407, 3.2306940555, 3.2502443790, 3.2355816364)
00:00:01.799 -> (3.2991201877, 3.0938415527, 3.2649071216, 3.2355816364, 3.2502443790, 3.2404692173)
00:00:01.905 -> (3.2844574451, 3.1133918762, 3.2649071216, 3.2306940555, 3.2453567981, 3.2355816364)
00:00:02.011 -> (3.3137829303, 3.1231670379, 3.2795698642, 3.2453567981, 3.2502443790, 3.2453567981)
00:00:02.117 -> (3.2893450260, 3.0694036483, 3.2600195407, 3.2306940555, 3.2355816364, 3.2404692173)
00:00:02.226 -> (3.3040077686, 3.1524927616, 3.2697947025, 3.2453567981, 3.2697947025, 3.2355816364)
00:00:02.329 -> (3.2991201877, 3.1085042953, 3.2697947025, 3.2404692173, 3.2502443790, 3.2453567981)
00:00:02.436 -> (3.2893450260, 3.0791788101, 3.2306940555, 3.2355816364, 3.2453567981, 3.2355816364)
00:00:02.541 -> (3.2991201877, 3.1524927616, 3.2697947025, 3.2404692173, 3.2649071216, 3.2502443790)
00:00:02.648 -> (3.2991201877, 3.0889539718, 3.2649071216, 3.2404692173, 3.2453567981, 3.2404692173)
00:00:02.756 -> (3.2942326068, 3.1280546188, 3.2649071216, 3.2453567981, 3.2600195407, 3.2404692173)
00:00:02.860 -> (3.3088953495, 3.1329424381, 3.2746822834, 3.2209188938, 3.2649071216, 3.2453567981)
00:00:02.966 -> (3.2991201877, 3.0742912292, 3.2649071216, 3.2306940555, 3.2062561511, 3.2404692173)
00:00:03.072 -> (3.2942326068, 3.1280546188, 3.2600195407, 3.2355816364, 3.2062561511, 3.2404692173)
00:00:03.178 -> (3.3040077686, 3.1085042953, 3.2649071216, 3.2404692173, 3.2062561511, 3.2502443790)
00:00:03.287 -> (3.2893450260, 3.1133918762, 3.2600195407, 3.2306940555, 3.2111437320, 3.2355816364)
00:00:03.390 -> (3.2942326068, 3.1622679233, 3.2746822834, 3.2404692173, 3.2355816364, 3.2404692173)
00:00:03.496 -> (3.2942326068, 3.0987291336, 3.2649071216, 3.2404692173, 3.2160313129, 3.2404692173)
00:00:03.602 -> (3.2942326068, 3.1133918762, 3.2600195407, 3.2306940555, 3.2160313129, 3.2404692173)
00:00:03.708 -> (3.2942326068, 3.1329424381, 3.2697947025, 3.2551319599, 3.2355816364, 3.2453567981)
00:00:03.817 -> (3.2893450260, 3.0938415527, 3.2600195407, 3.2306940555, 3.2111437320, 3.2404692173)
