09-13-2024 10:31:43.058,-,SERIAL,"COM14 - 9600/8/N/1/N"

09-13-2024 10:31:43.121,3864,RECV,20202020342E393867
09-13-2024 10:31:43.183,3865,RECV,20200D0A20202020342E39386720200D0A
09-13-2024 10:31:43.308,3866,RECV,20202020342E39386720200D0A
09-13-2024 10:31:43.433,3867,RECV,20202020342E39386720200D0A
09-13-2024 10:31:43.496,3868,RECV,20202020342E39386720200D0A
09-13-2024 10:31:43.621,3869,RECV,20202020342E39386720200D0A
09-13-2024 10:31:43.746,3870,RECV,20202020342E39386720200D0A
09-13-2024 10:31:43.808,3871,RECV,20202020342E39386720
09-13-2024 10:31:43.871,3872,RECV,200D0A20202020342E39386720200D0A
09-13-2024 10:31:43.996,3873,RECV,20202020342E39386720200D0A
09-13-2024 10:31:44.121,3874,RECV,20202020342E39386720200D0A
09-13-2024 10:31:44.246,3875,RECV,20202020342E39386720200D0A2020202034
09-13-2024 10:31:44.308,3876,RECV,2E39386720200D0A
09-13-2024 10:31:44.433,3877,RECV,20202020342E39386720200D0A2020
09-13-2024 10:31:44.496,3878,RECV,2020342E39386720200D0A
09-13-2024 10:31:44.558,3879,RECV,20202020342E39386720200D0A
09-13-2024 10:31:44.683,3880,RECV,20202020342E39
09-13-2024 10:31:44.746,3881,RECV,386720200D0A20202020342E39386720200D0A
09-13-2024 10:31:44.871,3882,RECV,20202020342E39386720200D0A
09-13-2024 10:31:44.996,3883,RECV,20202020342E39386720200D0A
09-13-2024 10:31:45.058,3884,RECV,20202020342E39386720200D0A
09-13-2024 10:31:45.121,3886,RECV,20
09-13-2024 10:31:45.121,3885,RECV,2020
09-13-2024 10:31:45.184,3887,RECV,20342E39386720200D0A
09-13-2024 10:31:45.246,3888,RECV,20202020342E39386720200D0A
09-13-2024 10:31:45.371,3889,RECV,20202020342E39386720200D0A
09-13-2024 10:31:45.433,3890,RECV,20202020342E39386720200D0A
09-13-2024 10:31:45.558,3891,RECV,20202020342E39386720200D0A
