09-13-2024 13:30:37.758,-,SERIAL,"COM14 - 9600/8/N/1/N"

09-13-2024 13:30:37.789,3548,RECV,20342E39376720200D0A20202020342E39
09-13-2024 13:30:37.789,3549,RECV,37
09-13-2024 13:30:37.852,3550,RECV,6720200D0A
09-13-2024 13:30:37.914,3551,RECV,20202020342E39376720200D0A
09-13-2024 13:30:38.039,3552,RECV,20202020342E39376720200D0A
09-13-2024 13:30:38.102,3553,RECV,20202020342E39376720200D0A
09-13-2024 13:30:38.227,3554,RECV,20202020342E39376720200D0A
09-13-2024 13:30:38.289,3555,RECV,20202020342E3937
09-13-2024 13:30:38.352,3556,RECV,6720200D0A
09-13-2024 13:30:38.414,3557,RECV,20202020342E39376720200D0A
09-13-2024 13:30:38.477,3558,RECV,20202020342E39376720200D0A
09-13-2024 13:30:38.602,3559,RECV,20202020342E39376720200D0A
09-13-2024 13:30:38.727,3560,RECV,20202020342E39376720200D0A
09-13-2024 13:30:38.789,3561,RECV,20202020342E39376720200D0A
09-13-2024 13:30:38.852,3563,RECV,20
09-13-2024 13:30:38.852,3562,RECV,20
09-13-2024 13:30:38.914,3564,RECV,2020342E39376720200D0A
09-13-2024 13:30:38.977,3565,RECV,20202020342E39376720200D0A
09-13-2024 13:30:39.039,3566,RECV,20202020342E393767
09-13-2024 13:30:39.102,3567,RECV,20200D0A
09-13-2024 13:30:39.164,3568,RECV,20202020342E39376720200D0A
09-13-2024 13:30:39.289,3569,RECV,20202020342E39376720200D0A
09-13-2024 13:30:39.352,3570,RECV,20202020342E39376720200D0A
09-13-2024 13:30:39.477,3571,RECV,20202020342E39376720200D0A
09-13-2024 13:30:39.539,3572,RECV,20202020342E393767
09-13-2024 13:30:39.539,3573,RECV,20
09-13-2024 13:30:39.602,3574,RECV,200D0A202020
09-13-2024 13:30:39.664,3575,RECV,20342E39376720200D0A
09-13-2024 13:30:39.789,3576,RECV,20202020342E39376720200D0A
09-13-2024 13:30:39.852,3577,RECV,20202020342E39376720200D0A
09-13-2024 13:30:39.977,3578,RECV,20202020342E39376720200D0A
09-13-2024 13:30:40.039,3579,RECV,20202020342E39376720200D0A
09-13-2024 13:30:40.102,3580,RECV,20202020342E39376720200D0A
09-13-2024 13:30:40.227,3581,RECV,20202020342E39376720200D0A
09-13-2024 13:30:40.289,3582,RECV,20202020342E39
09-13-2024 13:30:40.352,3583,RECV,376720200D0A
09-13-2024 13:30:40.477,3584,RECV,20202020342E39376720200D0A
09-13-2024 13:30:40.539,3585,RECV,20202020342E39376720200D0A
09-13-2024 13:30:40.602,3586,RECV,20202020342E39376720200D0A
09-13-2024 13:30:40.727,3587,RECV,20202020342E39376720200D0A
09-13-2024 13:30:40.789,3588,RECV,20202020342E39376720200D0A
09-13-2024 13:30:40.914,3589,RECV,20202020342E39376720200D0A
09-13-2024 13:30:40.977,3590,RECV,20202020342E39376720200D0A
09-13-2024 13:30:41.102,3591,RECV,20202020342E39376720200D0A
09-13-2024 13:30:41.164,3592,RECV,2020
09-13-2024 13:30:41.227,3593,RECV,2020342E39376720200D0A
09-13-2024 13:30:41.289,3594,RECV,20202020342E39376720200D0A
09-13-2024 13:30:41.352,3595,RECV,20202020342E39376720200D0A
09-13-2024 13:30:41.477,3596,RECV,20202020342E39376720200D0A
09-13-2024 13:30:41.602,3597,RECV,20202020342E39376720200D0A
09-13-2024 13:30:41.664,3598,RECV,2020
09-13-2024 13:30:41.664,3599,RECV,20
09-13-2024 13:30:41.727,3600,RECV,20342E39376720200D0A
09-13-2024 13:30:41.789,3601,RECV,20202020342E39376720200D0A
09-13-2024 13:30:41.914,3602,RECV,20202020342E39376720200D0A
09-13-2024 13:30:41.977,3603,RECV,20202020342E39376720200D0A
09-13-2024 13:30:42.039,3604,RECV,2020202034
09-13-2024 13:30:42.101,3605,RECV,2E39376720200D0A
09-13-2024 13:30:42.164,3606,RECV,20202020342E39376720200D0A
09-13-2024 13:30:42.226,3607,RECV,20202020342E39376720200D
09-13-2024 13:30:42.289,3608,RECV,0A
09-13-2024 13:30:42.351,3609,RECV,20202020342E39376720200D0A
09-13-2024 13:30:42.414,3610,RECV,20202020342E39376720200D0A
09-13-2024 13:30:42.539,3611,RECV,20202020342E39376720200D0A
09-13-2024 13:30:42.664,3612,RECV,20202020342E39376720200D0A
09-13-2024 13:30:42.726,3613,RECV,20202020342E39376720200D0A
09-13-2024 13:30:42.789,3614,RECV,20202020342E39376720200D0A
09-13-2024 13:30:42.914,3615,RECV,20202020342E39376720200D0A
09-13-2024 13:30:42.976,3616,RECV,20202020342E
09-13-2024 13:30:43.039,3617,RECV,39376720200D0A
09-13-2024 13:30:43.164,3618,RECV,20202020342E39376720200D0A
09-13-2024 13:30:43.226,3619,RECV,20202020342E39376720200D0A
09-13-2024 13:30:43.289,3620,RECV,20202020342E39376720200D0A
09-13-2024 13:30:43.414,3621,RECV,20202020342E39376720200D0A
09-13-2024 13:30:43.476,3622,RECV,20202020342E39376720200D0A
09-13-2024 13:30:43.601,3623,RECV,20202020342E39376720200D0A
09-13-2024 13:30:43.726,3624,RECV,20202020342E39376720200D0A
09-13-2024 13:30:43.789,3625,RECV,20202020342E39376720200D0A
09-13-2024 13:30:43.914,3626,RECV,20202020342E39376720200D0A
09-13-2024 13:30:43.976,3627,RECV,20202020342E39376720200D0A
09-13-2024 13:30:44.101,3628,RECV,20202020342E39376720200D0A
09-13-2024 13:30:44.164,3629,RECV,20202020342E39376720
09-13-2024 13:30:44.164,3630,RECV,20
09-13-2024 13:30:44.226,3631,RECV,0D0A20202020342E39376720200D0A
09-13-2024 13:30:44.351,3632,RECV,20202020342E39376720200D0A
09-13-2024 13:30:44.476,3633,RECV,20202020342E39376720200D0A
09-13-2024 13:30:44.601,3634,RECV,20202020342E39376720200D0A2020
09-13-2024 13:30:44.664,3635,RECV,2020342E39376720200D0A
09-13-2024 13:30:44.726,3636,RECV,20202020342E39376720200D0A
09-13-2024 13:30:44.851,3637,RECV,20202020342E39376720200D0A
09-13-2024 13:30:44.976,3638,RECV,20202020342E39376720200D0A
09-13-2024 13:30:45.039,3639,RECV,20202020342E39376720200D0A
09-13-2024 13:30:45.101,3640,RECV,202020
09-13-2024 13:30:45.164,3641,RECV,20342E39376720200D0A
09-13-2024 13:30:45.226,3642,RECV,20202020342E39376720200D0A
09-13-2024 13:30:45.289,3643,RECV,20202020342E39376720200D0A
09-13-2024 13:30:45.414,3644,RECV,20202020342E39376720200D0A
