09-13-2024 12:10:21.869,-,SERIAL,"COM14 - 9600/8/N/1/N"

09-13-2024 12:10:21.963,3855,RECV,20202020342E39386720200D0A
09-13-2024 12:10:22.025,3856,RECV,20202020342E3938
09-13-2024 12:10:22.088,3857,RECV,6720200D0A20202020342E39386720200D0A
09-13-2024 12:10:22.213,3858,RECV,20202020342E39386720200D0A
09-13-2024 12:10:22.338,3859,RECV,20202020342E39386720200D0A
09-13-2024 12:10:22.400,3860,RECV,20202020342E39386720200D0A
09-13-2024 12:10:22.525,3861,RECV,20202020342E39386720200D0A
09-13-2024 12:10:22.588,3862,RECV,20202020342E39386720200D0A
09-13-2024 12:10:22.713,3863,RECV,20202020342E393867
09-13-2024 12:10:22.775,3864,RECV,20200D0A20202020342E39386720200D0A
09-13-2024 12:10:22.900,3865,RECV,20202020342E39386720200D0A
09-13-2024 12:10:23.025,3866,RECV,20202020342E39386720200D0A
09-13-2024 12:10:23.087,3867,RECV,20202020342E39386720200D0A
09-13-2024 12:10:23.212,3868,RECV,20202020342E39386720200D0A
09-13-2024 12:10:23.275,3869,RECV,20202020342E39386720200D0A
09-13-2024 12:10:23.337,3870,RECV,20202020342E39386720200D0A
09-13-2024 12:10:23.462,3871,RECV,20202020
09-13-2024 12:10:23.525,3872,RECV,342E39386720200D0A
09-13-2024 12:10:23.587,3873,RECV,20202020342E39386720200D0A
09-13-2024 12:10:23.712,3874,RECV,20202020342E39386720200D0A
09-13-2024 12:10:23.775,3875,RECV,20202020342E39386720200D0A
09-13-2024 12:10:23.900,3876,RECV,20202020342E39386720200D0A
09-13-2024 12:10:23.962,3877,RECV,20202020342E39386720200D0A
09-13-2024 12:10:24.087,3878,RECV,20202020342E39386720200D0A
09-13-2024 12:10:24.150,3879,RECV,20202020342E39386720200D0A
09-13-2024 12:10:24.275,3880,RECV,20202020342E39386720200D0A
09-13-2024 12:10:24.337,3881,RECV,20202020342E39386720200D0A
09-13-2024 12:10:24.462,3882,RECV,20202020342E39386720200D0A
09-13-2024 12:10:24.525,3883,RECV,20202020342E39386720200D0A
09-13-2024 12:10:24.650,3884,RECV,20202020342E39386720200D0A
09-13-2024 12:10:24.712,3885,RECV,20202020342E39386720200D0A
09-13-2024 12:10:24.837,3886,RECV,20202020342E39386720200D0A
09-13-2024 12:10:24.962,3887,RECV,20202020342E39386720200D0A
09-13-2024 12:10:25.025,3888,RECV,20202020342E39386720200D0A
09-13-2024 12:10:25.150,3889,RECV,20202020342E39386720200D0A
09-13-2024 12:10:25.212,3890,RECV,20202020342E39386720200D0A
09-13-2024 12:10:25.275,3891,RECV,20202020342E39386720200D0A
09-13-2024 12:10:25.400,3892,RECV,20202020342E39386720200D0A
09-13-2024 12:10:25.462,3893,RECV,20202020342E39386720200D0A
09-13-2024 12:10:25.587,3894,RECV,20202020342E39386720200D0A
09-13-2024 12:10:25.650,3895,RECV,20202020342E39386720200D0A
09-13-2024 12:10:25.775,3896,RECV,20202020342E39386720200D0A
