09-13-2024 12:30:34.347,-,SERIAL,"COM14 - 9600/8/N/1/N"

09-13-2024 12:30:34.379,2677,RECV,20202020342E39386720200D0A
09-13-2024 12:30:34.440,2678,RECV,20202020342E39386720200D0A
09-13-2024 12:30:34.566,2679,RECV,20202020342E39386720200D0A
09-13-2024 12:30:34.629,2680,RECV,2020202034
09-13-2024 12:30:34.691,2681,RECV,2E39386720200D0A20202020342E39386720
09-13-2024 12:30:34.691,2682,RECV,20
09-13-2024 12:30:34.754,2683,RECV,0D0A
09-13-2024 12:30:34.816,2684,RECV,20202020342E39386720200D0A
09-13-2024 12:30:34.941,2685,RECV,20202020342E39386720200D0A
09-13-2024 12:30:35.004,2686,RECV,20202020342E39386720200D0A
09-13-2024 12:30:35.129,2687,RECV,20202020342E39386720200D0A
09-13-2024 12:30:35.191,2688,RECV,20202020342E39386720200D0A
09-13-2024 12:30:35.316,2689,RECV,20202020342E39386720200D0A
09-13-2024 12:30:35.441,2690,RECV,20202020342E39386720200D0A
09-13-2024 12:30:35.503,2691,RECV,20202020342E39386720200D0A
09-13-2024 12:30:35.566,2692,RECV,202020
09-13-2024 12:30:35.628,2693,RECV,20342E39386720200D0A
09-13-2024 12:30:35.691,2694,RECV,20202020342E39386720200D0A
09-13-2024 12:30:35.753,2695,RECV,20202020342E39386720200D0A
09-13-2024 12:30:35.878,2696,RECV,20202020342E39386720200D0A
09-13-2024 12:30:36.003,2697,RECV,20202020342E39386720200D0A
09-13-2024 12:30:36.066,2698,RECV,20202020342E39386720200D0A
09-13-2024 12:30:36.191,2699,RECV,20202020342E39386720200D0A
09-13-2024 12:30:36.316,2700,RECV,20202020342E39386720200D0A20202020342E
09-13-2024 12:30:36.379,2701,RECV,39386720200D0A
09-13-2024 12:30:36.441,2702,RECV,20202020342E39386720200D0A
09-13-2024 12:30:36.566,2703,RECV,20202020342E39386720200D0A
09-13-2024 12:30:36.629,2704,RECV,20202020342E39386720200D0A
09-13-2024 12:30:36.754,2705,RECV,20202020342E39386720200D0A
09-13-2024 12:30:36.879,2706,RECV,20202020342E39386720200D0A
09-13-2024 12:30:36.941,2707,RECV,20202020342E39386720
09-13-2024 12:30:37.004,2708,RECV,200D0A20202020342E39386720200D0A
09-13-2024 12:30:37.129,2709,RECV,20202020342E39386720200D0A
09-13-2024 12:30:37.254,2710,RECV,20202020342E39386720200D0A
09-13-2024 12:30:37.379,2711,RECV,20202020342E39386720200D0A202020
09-13-2024 12:30:37.441,2712,RECV,20342E39386720200D0A
09-13-2024 12:30:37.504,2713,RECV,20202020342E39386720200D0A
09-13-2024 12:30:37.629,2715,RECV,38
09-13-2024 12:30:37.629,2714,RECV,20202020342E39
09-13-2024 12:30:37.691,2716,RECV,6720200D0A20
09-13-2024 12:30:37.754,2717,RECV,202020342E39386720200D0A
09-13-2024 12:30:37.816,2718,RECV,20202020342E39386720200D0A
09-13-2024 12:30:37.879,2719,RECV,20202020342E39386720200D0A
09-13-2024 12:30:38.004,2720,RECV,20202020342E39386720200D0A
09-13-2024 12:30:38.129,2721,RECV,20202020342E39386720200D0A
09-13-2024 12:30:38.191,2722,RECV,2020
