09-13-2024 14:11:08.431,-,SERIAL,"COM14 - 9600/8/N/1/N"

09-13-2024 14:11:08.493,1163,RECV,20202020342E39386720200D0A
09-13-2024 14:11:08.555,1164,RECV,20202020342E39386720200D0A
09-13-2024 14:11:08.680,1165,RECV,20202020342E39386720200D0A
09-13-2024 14:11:08.742,1166,RECV,20202020342E39386720200D0A
09-13-2024 14:11:08.867,1167,RECV,20202020342E39386720200D0A
09-13-2024 14:11:08.930,1168,RECV,20202020342E39386720200D0A
09-13-2024 14:11:09.055,1169,RECV,20202020342E39386720200D0A
09-13-2024 14:11:09.180,1170,RECV,20202020342E39386720200D0A
09-13-2024 14:11:09.242,1171,RECV,20202020342E39386720200D0A
09-13-2024 14:11:09.305,1172,RECV,20202020342E39386720200D0A
09-13-2024 14:11:09.430,1173,RECV,20202020342E39386720200D0A
09-13-2024 14:11:09.492,1174,RECV,20202020342E39386720200D0A
09-13-2024 14:11:09.617,1175,RECV,20202020342E39386720200D0A
09-13-2024 14:11:09.742,1176,RECV,20202020342E39386720200D0A
09-13-2024 14:11:09.805,1177,RECV,20202020342E39
09-13-2024 14:11:09.805,1178,RECV,38
09-13-2024 14:11:09.867,1179,RECV,6720200D0A20202020342E39386720200D0A
09-13-2024 14:11:09.992,1180,RECV,20202020342E39386720200D0A
09-13-2024 14:11:10.117,1181,RECV,20202020342E39386720200D0A
09-13-2024 14:11:10.180,1182,RECV,20202020342E39386720200D0A
09-13-2024 14:11:10.305,1183,RECV,20202020342E39386720200D0A
09-13-2024 14:11:10.367,1184,RECV,20202020342E39386720200D0A
09-13-2024 14:11:10.492,1185,RECV,20202020342E39386720200D0A
09-13-2024 14:11:10.555,1186,RECV,20202020342E39386720200D0A
09-13-2024 14:11:10.680,1187,RECV,20202020342E39386720200D0A
09-13-2024 14:11:10.805,1188,RECV,20202020342E39386720200D0A
09-13-2024 14:11:10.867,1189,RECV,2020202034
09-13-2024 14:11:10.867,1190,RECV,2E
09-13-2024 14:11:10.930,1191,RECV,39386720200D0A20202020342E3938672020
09-13-2024 14:11:10.992,1192,RECV,0D0A
09-13-2024 14:11:11.054,1193,RECV,20202020342E39386720200D0A
09-13-2024 14:11:11.179,1194,RECV,20202020342E39386720200D0A
09-13-2024 14:11:11.242,1195,RECV,20202020342E39386720200D0A
09-13-2024 14:11:11.367,1196,RECV,20202020342E39386720200D0A
09-13-2024 14:11:11.492,1197,RECV,20202020342E39386720200D0A20202020
09-13-2024 14:11:11.554,1198,RECV,342E39386720200D0A
09-13-2024 14:11:11.617,1199,RECV,20202020342E39386720200D0A
09-13-2024 14:11:11.742,1200,RECV,20202020342E39386720200D0A
09-13-2024 14:11:11.867,1201,RECV,20202020342E39386720200D0A
09-13-2024 14:11:11.929,1202,RECV,20202020342E39386720200D0A
09-13-2024 14:11:11.992,1203,RECV,202020
09-13-2024 14:11:11.992,1204,RECV,20
09-13-2024 14:11:12.054,1205,RECV,342E39386720200D0A
09-13-2024 14:11:12.117,1206,RECV,20202020342E39386720200D0A
09-13-2024 14:11:12.179,1207,RECV,20202020342E39386720200D0A
09-13-2024 14:11:12.304,1208,RECV,20202020342E39386720200D0A
09-13-2024 14:11:12.429,1209,RECV,20202020342E39386720200D0A
09-13-2024 14:11:12.492,1210,RECV,202020
09-13-2024 14:11:12.492,1211,RECV,20
09-13-2024 14:11:12.492,1212,RECV,34
09-13-2024 14:11:12.554,1214,RECV,67
09-13-2024 14:11:12.554,1213,RECV,2E39386720200D0A20202020342E3938
09-13-2024 14:11:12.617,1215,RECV,20200D0A
09-13-2024 14:11:12.679,1216,RECV,20202020342E39386720200D0A
09-13-2024 14:11:12.804,1217,RECV,20202020342E39386720200D0A
09-13-2024 14:11:12.929,1218,RECV,20202020342E39386720200D0A
09-13-2024 14:11:12.992,1219,RECV,20202020342E39386720200D0A
09-13-2024 14:11:13.054,1220,RECV,20202020342E393867
09-13-2024 14:11:13.117,1221,RECV,20200D0A
09-13-2024 14:11:13.179,1222,RECV,20202020342E39386720200D0A
09-13-2024 14:11:13.242,1223,RECV,20202020342E39386720200D0A
09-13-2024 14:11:13.367,1224,RECV,20202020342E39386720200D0A
09-13-2024 14:11:13.492,1225,RECV,20202020342E39386720200D0A
09-13-2024 14:11:13.554,1226,RECV,20202020342E39386720200D0A
09-13-2024 14:11:13.617,1227,RECV,20202020342E39386720200D0A
09-13-2024 14:11:13.742,1228,RECV,20202020342E3938
09-13-2024 14:11:13.804,1229,RECV,6720200D0A20
09-13-2024 14:11:13.867,1230,RECV,202020342E39386720200D0A
09-13-2024 14:11:13.992,1231,RECV,20202020342E39386720200D0A
09-13-2024 14:11:14.054,1232,RECV,20202020342E39386720200D0A
09-13-2024 14:11:14.117,1233,RECV,20202020342E39386720200D0A
09-13-2024 14:11:14.242,1234,RECV,20202020342E39386720200D0A
09-13-2024 14:11:14.304,1235,RECV,20202020342E39386720200D0A
09-13-2024 14:11:14.429,1236,RECV,20202020342E3938672020
09-13-2024 14:11:14.429,1237,RECV,0D
09-13-2024 14:11:14.492,1238,RECV,0A2020202034
09-13-2024 14:11:14.554,1239,RECV,2E39386720200D0A
09-13-2024 14:11:14.617,1240,RECV,20202020342E39386720200D0A
09-13-2024 14:11:14.742,1241,RECV,20202020342E39386720200D0A
09-13-2024 14:11:14.804,1242,RECV,20202020342E39386720200D0A
09-13-2024 14:11:14.929,1243,RECV,20202020342E39386720200D0A
09-13-2024 14:11:14.992,1244,RECV,20202020342E39386720200D0A
09-13-2024 14:11:15.054,1245,RECV,20202020342E39386720200D0A
09-13-2024 14:11:15.179,1247,RECV,67
09-13-2024 14:11:15.179,1246,RECV,20202020342E3938
09-13-2024 14:11:15.242,1248,RECV,20200D0A2020
09-13-2024 14:11:15.304,1249,RECV,2020342E39386720200D0A
09-13-2024 14:11:15.429,1250,RECV,20202020342E39386720200D0A
09-13-2024 14:11:15.492,1251,RECV,20202020342E39386720200D0A
09-13-2024 14:11:15.554,1252,RECV,20202020342E3938672020
09-13-2024 14:11:15.616,1253,RECV,0D0A
09-13-2024 14:11:15.679,1254,RECV,20202020342E39386720200D0A
09-13-2024 14:11:15.741,1255,RECV,20202020342E39386720200D0A
09-13-2024 14:11:15.866,1256,RECV,20202020342E39386720200D0A
09-13-2024 14:11:15.991,1257,RECV,20202020342E39386720200D0A
09-13-2024 14:11:16.054,1258,RECV,20202020342E39386720200D0A
09-13-2024 14:11:16.116,1259,RECV,20202020342E39386720200D0A
09-13-2024 14:11:16.241,1260,RECV,20202020342E39386720
09-13-2024 14:11:16.241,1261,RECV,20
