09-13-2024 10:51:00.731,-,SERIAL,"COM14 - 9600/8/N/1/N"

09-13-2024 10:51:00.763,3022,RECV,20202020342E39376720200D0A
09-13-2024 10:51:00.823,3023,RECV,20202020342E39376720200D0A
09-13-2024 10:51:00.948,3024,RECV,20202020342E39376720200D0A
09-13-2024 10:51:01.011,3025,RECV,202020
09-13-2024 10:51:01.073,3026,RECV,20342E39376720200D0A
09-13-2024 10:51:01.136,3027,RECV,20202020342E39376720200D0A
09-13-2024 10:51:01.198,3028,RECV,20202020342E39376720200D0A
09-13-2024 10:51:01.323,3029,RECV,20202020342E39376720200D0A
09-13-2024 10:51:01.448,3030,RECV,20202020342E39376720200D0A
09-13-2024 10:51:01.511,3031,RECV,20202020342E39376720200D0A
09-13-2024 10:51:01.636,3032,RECV,20202020342E39376720200D0A
09-13-2024 10:51:01.698,3033,RECV,20202020342E39376720200D0A
09-13-2024 10:51:01.823,3034,RECV,20202020342E39376720200D0A
09-13-2024 10:51:01.886,3035,RECV,20202020342E39376720200D0A
09-13-2024 10:51:02.011,3036,RECV,20202020342E
09-13-2024 10:51:02.073,3037,RECV,39376720200D0A
09-13-2024 10:51:02.136,3038,RECV,20202020342E39376720200D0A
09-13-2024 10:51:02.198,3039,RECV,20202020342E39376720200D0A
09-13-2024 10:51:02.323,3040,RECV,20202020342E39376720200D0A
09-13-2024 10:51:02.386,3041,RECV,20202020342E39376720200D0A
09-13-2024 10:51:02.511,3042,RECV,20202020342E39376720200D0A
09-13-2024 10:51:02.573,3043,RECV,20202020342E39376720200D0A
09-13-2024 10:51:02.636,3044,RECV,20202020342E39376720200D0A
09-13-2024 10:51:02.761,3045,RECV,20202020342E
09-13-2024 10:51:02.761,3046,RECV,39
09-13-2024 10:51:02.823,3047,RECV,376720200D0A
09-13-2024 10:51:02.886,3048,RECV,20202020342E39376720200D0A
09-13-2024 10:51:03.011,3049,RECV,20202020342E39376720200D0A
09-13-2024 10:51:03.073,3050,RECV,20202020342E39376720200D0A
09-13-2024 10:51:03.198,3051,RECV,20202020342E39376720200D0A
09-13-2024 10:51:03.260,3052,RECV,20202020342E39376720200D0A
09-13-2024 10:51:03.323,3053,RECV,20202020342E39376720200D0A
09-13-2024 10:51:03.448,3054,RECV,20202020342E39376720200D0A
09-13-2024 10:51:03.573,3055,RECV,20202020342E39376720200D0A
09-13-2024 10:51:03.635,3056,RECV,2020
09-13-2024 10:51:03.635,3057,RECV,20
09-13-2024 10:51:03.698,3058,RECV,20342E39376720200D0A20202020342E3937
09-13-2024 10:51:03.760,3059,RECV,6720200D0A
09-13-2024 10:51:03.823,3060,RECV,20202020342E39376720200D0A
09-13-2024 10:51:03.948,3061,RECV,20202020342E39376720200D0A
09-13-2024 10:51:04.073,3062,RECV,20202020342E39376720200D0A
09-13-2024 10:51:04.135,3063,RECV,20202020342E39376720200D0A
09-13-2024 10:51:04.198,3064,RECV,20202020342E3937672020
09-13-2024 10:51:04.260,3065,RECV,0D0A
09-13-2024 10:51:04.323,3066,RECV,20202020342E39376720200D0A
09-13-2024 10:51:04.448,3067,RECV,20202020342E39376720200D0A
09-13-2024 10:51:04.510,3068,RECV,20202020342E39376720200D0A
09-13-2024 10:51:04.635,3069,RECV,20202020342E39376720200D0A
09-13-2024 10:51:04.698,3070,RECV,20202020342E39376720200D0A
09-13-2024 10:51:04.823,3071,RECV,20202020342E39376720200D0A
09-13-2024 10:51:04.885,3072,RECV,20202020342E39376720200D0A
09-13-2024 10:51:05.010,3073,RECV,20202020342E39376720200D0A
09-13-2024 10:51:05.073,3075,RECV,0D
09-13-2024 10:51:05.073,3074,RECV,20202020342E3937672020
09-13-2024 10:51:05.135,3076,RECV,0A2020202034
09-13-2024 10:51:05.198,3077,RECV,2E39376720200D0A
09-13-2024 10:51:05.323,3078,RECV,20202020342E39376720200D0A
09-13-2024 10:51:05.385,3079,RECV,20202020342E39376720200D0A
09-13-2024 10:51:05.448,3080,RECV,20202020
09-13-2024 10:51:05.510,3081,RECV,342E39376720200D0A
09-13-2024 10:51:05.573,3082,RECV,20202020342E39376720200D0A
09-13-2024 10:51:05.698,3083,RECV,20202020342E39376720200D0A
09-13-2024 10:51:05.760,3084,RECV,20202020342E39376720200D0A
09-13-2024 10:51:05.885,3085,RECV,20202020342E39376720200D0A
09-13-2024 10:51:05.947,3086,RECV,20202020342E3937
09-13-2024 10:51:06.010,3087,RECV,6720200D0A
09-13-2024 10:51:06.072,3088,RECV,20202020342E39376720200D0A
09-13-2024 10:51:06.135,3089,RECV,20202020342E39376720200D0A
09-13-2024 10:51:06.260,3090,RECV,20202020342E39376720200D0A
09-13-2024 10:51:06.385,3091,RECV,20202020342E39376720200D0A
09-13-2024 10:51:06.447,3092,RECV,20202020342E39376720200D
09-13-2024 10:51:06.510,3093,RECV,0A20202020342E39376720200D0A
09-13-2024 10:51:06.635,3094,RECV,20202020342E39376720200D0A
09-13-2024 10:51:06.760,3095,RECV,20202020342E39376720200D0A
