09-13-2024 13:50:37.783,-,SERIAL,"COM14 - 9600/8/N/1/N"

09-13-2024 13:50:37.815,3330,RECV,20202020342E39366720200D0A
09-13-2024 13:50:37.940,3331,RECV,20202020342E39366720200D0A
09-13-2024 13:50:38.002,3332,RECV,20202020342E39366720200D0A
09-13-2024 13:50:38.127,3333,RECV,20202020342E39366720200D0A
09-13-2024 13:50:38.190,3334,RECV,20202020342E39366720200D0A
09-13-2024 13:50:38.315,3335,RECV,20202020342E3936672020
09-13-2024 13:50:38.315,3336,RECV,0D
09-13-2024 13:50:38.377,3338,RECV,34
09-13-2024 13:50:38.377,3337,RECV,0A20202020
09-13-2024 13:50:38.440,3339,RECV,2E39366720200D0A
09-13-2024 13:50:38.502,3340,RECV,20202020342E39366720200D0A
09-13-2024 13:50:38.627,3341,RECV,20202020342E39366720200D0A
09-13-2024 13:50:38.690,3342,RECV,20202020342E39366720200D0A
09-13-2024 13:50:38.815,3343,RECV,20202020342E39366720200D0A
09-13-2024 13:50:38.877,3344,RECV,20202020342E39366720200D0A
09-13-2024 13:50:38.940,3345,RECV,20202020342E39366720200D0A
09-13-2024 13:50:39.065,3346,RECV,20202020342E3936
09-13-2024 13:50:39.127,3347,RECV,6720200D0A20202020342E39366720200D0A
09-13-2024 13:50:39.252,3348,RECV,20202020342E39366720200D0A
09-13-2024 13:50:39.377,3349,RECV,20202020342E39366720200D0A
09-13-2024 13:50:39.440,3350,RECV,20202020342E3936672020
09-13-2024 13:50:39.502,3351,RECV,0D0A
09-13-2024 13:50:39.564,3352,RECV,20202020342E39366720200D0A
09-13-2024 13:50:39.627,3353,RECV,20202020342E39366720200D0A
09-13-2024 13:50:39.752,3354,RECV,20202020342E39366720200D0A
09-13-2024 13:50:39.877,3355,RECV,20202020342E39366720200D0A
09-13-2024 13:50:39.939,3356,RECV,20202020342E39366720200D0A
09-13-2024 13:50:40.064,3357,RECV,20202020342E39366720200D0A
09-13-2024 13:50:40.127,3358,RECV,20202020342E39366720200D0A
09-13-2024 13:50:40.252,3359,RECV,20202020342E39366720200D0A
09-13-2024 13:50:40.314,3360,RECV,20202020342E39366720200D0A
09-13-2024 13:50:40.377,3361,RECV,20202020342E3936672020
09-13-2024 13:50:40.439,3362,RECV,0D0A
09-13-2024 13:50:40.502,3363,RECV,20202020342E39366720200D0A
09-13-2024 13:50:40.627,3364,RECV,20202020342E39366720200D0A
09-13-2024 13:50:40.689,3365,RECV,20202020342E39366720200D0A
09-13-2024 13:50:40.814,3366,RECV,20202020342E39366720200D0A
09-13-2024 13:50:40.877,3367,RECV,20202020342E39366720
09-13-2024 13:50:40.877,3368,RECV,20
09-13-2024 13:50:40.939,3369,RECV,0D0A
09-13-2024 13:50:41.002,3370,RECV,20202020342E39366720200D0A
09-13-2024 13:50:41.064,3371,RECV,20202020342E39366720200D0A
09-13-2024 13:50:41.189,3372,RECV,20202020342E39366720200D0A
09-13-2024 13:50:41.314,3373,RECV,20202020342E39366720200D0A
09-13-2024 13:50:41.377,3374,RECV,20202020342E39366720
09-13-2024 13:50:41.377,3375,RECV,20
09-13-2024 13:50:41.439,3376,RECV,0D0A20202020342E39366720200D0A
09-13-2024 13:50:41.564,3377,RECV,20202020342E39366720200D0A
09-13-2024 13:50:41.689,3378,RECV,20202020342E39366720200D0A
09-13-2024 13:50:41.752,3379,RECV,20202020342E39366720200D0A
09-13-2024 13:50:41.814,3380,RECV,2020
09-13-2024 13:50:41.877,3381,RECV,2020342E39366720200D0A
09-13-2024 13:50:41.939,3382,RECV,20202020342E39366720200D0A
09-13-2024 13:50:42.002,3383,RECV,20202020342E393667
09-13-2024 13:50:42.064,3384,RECV,20200D0A
09-13-2024 13:50:42.189,3385,RECV,20202020342E39366720200D0A
09-13-2024 13:50:42.252,3386,RECV,20202020342E39366720200D0A
09-13-2024 13:50:42.314,3387,RECV,20202020342E
09-13-2024 13:50:42.314,3388,RECV,39
09-13-2024 13:50:42.377,3389,RECV,366720200D0A
09-13-2024 13:50:42.439,3390,RECV,20202020342E39366720200D0A
09-13-2024 13:50:42.502,3391,RECV,20202020342E39366720200D0A
09-13-2024 13:50:42.627,3392,RECV,20202020342E39366720200D0A
09-13-2024 13:50:42.752,3393,RECV,20202020342E39366720200D0A
09-13-2024 13:50:42.814,3394,RECV,20202020342E
09-13-2024 13:50:42.877,3395,RECV,39366720200D0A20202020342E3936672020
09-13-2024 13:50:42.939,3396,RECV,0D0A
09-13-2024 13:50:43.002,3397,RECV,20202020342E39366720200D0A
09-13-2024 13:50:43.127,3398,RECV,20202020342E39366720200D0A
09-13-2024 13:50:43.189,3399,RECV,20202020342E39366720200D0A
09-13-2024 13:50:43.314,3400,RECV,20202020342E39366720200D0A
09-13-2024 13:50:43.377,3401,RECV,20202020342E3936672020
09-13-2024 13:50:43.377,3402,RECV,0D
09-13-2024 13:50:43.439,3403,RECV,0A
09-13-2024 13:50:43.502,3404,RECV,20202020342E39366720200D0A
09-13-2024 13:50:43.564,3405,RECV,20202020342E39366720200D0A
09-13-2024 13:50:43.689,3406,RECV,20202020342E393667
09-13-2024 13:50:43.752,3407,RECV,20200D0A2020
09-13-2024 13:50:43.814,3408,RECV,2020342E39366720200D0A
09-13-2024 13:50:43.877,3409,RECV,20202020342E39366720200D0A
09-13-2024 13:50:44.002,3410,RECV,20202020342E39366720200D0A
09-13-2024 13:50:44.064,3411,RECV,20202020342E39366720200D0A
09-13-2024 13:50:44.189,3412,RECV,20202020342E39366720200D0A
09-13-2024 13:50:44.251,3413,RECV,20202020342E39366720200D0A
09-13-2024 13:50:44.376,3414,RECV,20202020342E39366720200D0A
09-13-2024 13:50:44.439,3415,RECV,20202020342E39366720200D0A
09-13-2024 13:50:44.501,3416,RECV,20202020342E3936672020
09-13-2024 13:50:44.564,3417,RECV,0D0A
09-13-2024 13:50:44.626,3418,RECV,20202020342E39366720200D0A
09-13-2024 13:50:44.751,3419,RECV,20202020342E39366720200D0A
09-13-2024 13:50:44.876,3420,RECV,20202020342E39366720200D0A
09-13-2024 13:50:44.939,3421,RECV,20202020342E39366720200D0A
09-13-2024 13:50:45.001,3422,RECV,20202020342E3936672020
09-13-2024 13:50:45.064,3423,RECV,0D0A
