00:00:00.024 -> (3.2649071216, 3.2013685703, 3.2062561511, 3.3040077686, 3.3088953495, 3.2453567981)
00:00:00.502 -> (3.2502443790, 3.1573803424, 3.1867058277, 3.2942326068, 3.2697947025, 3.2404692173)
00:00:00.953 -> (3.2551319599, 3.1524927616, 3.1818182468, 3.2893450260, 3.2746822834, 3.2404692173)
00:00:01.403 -> (3.2502443790, 3.1622679233, 3.1867058277, 3.2942326068, 3.2746822834, 3.2404692173)
00:00:01.854 -> (3.2502443790, 3.1769306659, 3.2013685703, 3.2991201877, 3.2991201877, 3.2502443790)
00:00:02.305 -> (3.2649071216, 3.1964809894, 3.1867058277, 3.2942326068, 3.2991201877, 3.2502443790)
00:00:02.756 -> (3.2551319599, 3.1915934085, 3.1915934085, 3.2942326068, 3.2991201877, 3.2404692173)
00:00:03.207 -> (3.2697947025, 3.1476051807, 3.1622679233, 3.3040077686, 3.2942326068, 3.2453567981)
00:00:03.657 -> (3.2502443790, 3.1524927616, 3.2013685703, 3.2942326068, 3.2795698642, 3.2502443790)
00:00:04.108 -> (3.2649071216, 3.1378300189, 3.1964809894, 3.2991201877, 3.2746822834, 3.2502443790)
00:00:04.558 -> (3.2600195407, 3.1329424381, 3.1964809894, 3.2991201877, 3.2649071216, 3.2502443790)
00:00:05.009 -> (3.2600195407, 3.1231670379, 3.1915934085, 3.2991201877, 3.2649071216, 3.2453567981)
00:00:05.459 -> (3.2551319599, 3.1231670379, 3.1671555042, 3.2942326068, 3.2551319599, 3.2404692173)
00:00:05.910 -> (3.2649071216, 3.1133918762, 3.1818182468, 3.2893450260, 3.2502443790, 3.2404692173)
00:00:06.361 -> (3.2697947025, 3.1280546188, 3.2258064746, 3.2942326068, 3.2697947025, 3.2502443790)
00:00:06.811 -> (3.2600195407, 3.1231670379, 3.1818182468, 3.2942326068, 3.2600195407, 3.2355816364)
00:00:07.263 -> (3.2502443790, 3.1427175998, 3.1867058277, 3.2844574451, 3.2697947025, 3.2404692173)
00:00:07.713 -> (3.2551319599, 3.1573803424, 3.1818182468, 3.2893450260, 3.2746822834, 3.2404692173)
00:00:08.164 -> (3.2600195407, 3.1671555042, 3.1915934085, 3.2893450260, 3.2795698642, 3.2453567981)
00:00:08.614 -> (3.2551319599, 3.1720430850, 3.1964809894, 3.2942326068, 3.2844574451, 3.2404692173)
00:00:09.065 -> (3.2600195407, 3.2062561511, 3.2013685703, 3.2893450260, 3.3186705112, 3.2600195407)
00:00:09.516 -> (3.2649071216, 3.2013685703, 3.2013685703, 3.2942326068, 3.3186705112, 3.2551319599)
